event_id,user_id,event_time,event_type,channel,product_id
56457,8116,2024-10-06 21:46:00,product_detail,app,1
15948,2303,2024-10-06 22:00:00,register,app,
208,31,2024-10-06 22:00:00,app_visit,app,
2833,396,2024-10-06 22:00:00,app_visit,app,
79416,11431,2024-10-06 22:00:00,register,app,
3849,559,2024-10-06 22:00:00,register,app,
30473,4398,2024-10-06 22:00:00,app_visit,app,
78187,11241,2024-10-06 22:00:00,app_visit,app,
30423,4388,2024-10-06 22:00:00,app_visit,app,
13355,1918,2024-10-06 22:00:00,register,app,
50257,7232,2024-10-06 22:00:00,app_visit,app,
10993,1574,2024-10-06 22:00:00,app_visit,app,
13356,1918,2024-10-06 22:00:00,app_visit,app,
48561,6991,2024-10-06 22:00:00,app_visit,app,
59009,8488,2024-10-06 22:00:00,register,app,
13357,1918,2024-10-06 22:04:00,content_view,app,5
13358,1918,2024-10-06 22:31:00,product_detail,app,5
6673,955,2024-10-07 07:00:00,register,app,
248,38,2024-10-07 07:00:00,app_visit,app,
23005,3325,2024-10-07 07:00:00,app_visit,app,
49691,7150,2024-10-07 07:00:00,app_visit,app,
56487,8121,2024-10-07 07:00:00,app_visit,app,
58921,8474,2024-10-07 07:00:00,app_visit,app,
78037,11217,2024-10-07 07:00:00,app_visit,app,
54342,7818,2024-10-07 07:00:00,register,app,
78038,11217,2024-10-07 07:11:00,content_view,app,4
23006,3325,2024-10-07 07:11:00,content_view,app,4
49692,7150,2024-10-07 07:18:00,content_view,app,2
78039,11217,2024-10-07 07:32:00,product_detail,app,4
8694,1235,2024-10-07 08:00:00,app_visit,app,
61965,8910,2024-10-07 08:00:00,register,app,
30627,4424,2024-10-07 08:00:00,app_visit,app,
55666,8009,2024-10-07 08:00:00,app_visit,app,
66917,9600,2024-10-07 08:00:00,app_visit,app,
4199,609,2024-10-07 08:00:00,app_visit,app,
20540,2955,2024-10-07 08:00:00,app_visit,app,
54869,7891,2024-10-07 08:00:00,app_visit,app,
47401,6824,2024-10-07 08:00:00,app_visit,app,
79488,11443,2024-10-07 08:00:00,app_visit,app,
40093,5785,2024-10-07 08:00:00,app_visit,app,
56045,8058,2024-10-07 08:00:00,app_visit,app,
34424,4985,2024-10-07 08:00:00,app_visit,app,
78895,11355,2024-10-07 09:00:00,register,app,
26216,3785,2024-10-07 09:00:00,app_visit,app,
49494,7123,2024-10-07 09:00:00,register,app,
70821,10165,2024-10-07 09:00:00,app_visit,app,
70822,10165,2024-10-07 09:13:00,content_view,app,3
26217,3785,2024-10-07 09:15:00,content_view,app,6
26218,3785,2024-10-07 09:23:00,product_detail,app,6
70823,10165,2024-10-07 09:30:00,product_detail,app,3
42496,6146,2024-10-07 10:00:00,account_open,app,
59023,8490,2024-10-07 10:00:00,app_visit,app,
59988,8627,2024-10-07 10:00:00,account_open,app,
52963,7627,2024-10-07 10:00:00,account_open,app,
9559,1371,2024-10-07 10:00:00,register,app,
62728,9020,2024-10-07 10:00:00,account_open,app,
1800,264,2024-10-07 10:00:00,app_visit,app,
8398,1196,2024-10-07 10:00:00,register,app,
11515,1646,2024-10-07 10:00:00,app_visit,app,
81844,11788,2024-10-07 10:00:00,account_open,app,
78347,11268,2024-10-07 10:00:00,account_open,app,
35501,5149,2024-10-07 10:00:00,register,app,
28246,4074,2024-10-07 10:00:00,register,app,
40891,5907,2024-10-07 10:00:00,account_open,app,
8443,1205,2024-10-07 10:00:00,account_open,app,
62255,8952,2024-10-07 10:00:00,account_open,app,
12875,1842,2024-10-07 10:00:00,app_visit,app,
17351,2493,2024-10-07 10:00:00,app_visit,app,
53019,7635,2024-10-07 10:00:00,account_open,app,
26039,3760,2024-10-07 10:00:00,app_visit,app,
65779,9434,2024-10-07 10:00:00,account_open,app,
12047,1728,2024-10-07 10:00:00,account_open,app,
72118,10361,2024-10-07 10:00:00,app_visit,app,
52153,7503,2024-10-07 10:00:00,account_open,app,
69439,9956,2024-10-07 10:00:00,app_visit,app,
37691,5453,2024-10-07 10:00:00,account_open,app,
82471,11890,2024-10-07 10:00:00,account_open,app,
43628,6296,2024-10-07 10:00:00,account_open,app,
72119,10361,2024-10-07 10:01:00,content_view,app,5
26040,3760,2024-10-07 10:10:00,content_view,app,5
17352,2493,2024-10-07 10:11:00,content_view,app,6
69440,9956,2024-10-07 10:13:00,content_view,app,4
72363,10399,2024-10-07 11:00:00,app_visit,app,
62041,8916,2024-10-07 11:00:00,app_visit,app,
40809,5893,2024-10-07 11:00:00,app_visit,app,
6828,976,2024-10-07 11:00:00,app_visit,app,
49653,7146,2024-10-07 11:00:00,app_visit,app,
71873,10318,2024-10-07 11:00:00,app_visit,app,
36318,5260,2024-10-07 11:00:00,app_visit,app,
28275,4078,2024-10-07 11:00:00,register,app,
4016,585,2024-10-07 11:00:00,app_visit,app,
7892,1129,2024-10-07 11:00:00,register,app,
49937,7187,2024-10-07 11:00:00,app_visit,app,
6068,872,2024-10-07 11:00:00,app_visit,app,
74512,10723,2024-10-07 11:00:00,app_visit,app,
75480,10860,2024-10-07 11:00:00,app_visit,app,
49654,7146,2024-10-07 11:01:00,content_view,app,4
6829,976,2024-10-07 11:02:00,content_view,app,3
71874,10318,2024-10-07 11:11:00,content_view,app,4
49938,7187,2024-10-07 11:12:00,content_view,app,1
4017,585,2024-10-07 11:12:00,content_view,app,2
74513,10723,2024-10-07 11:14:00,content_view,app,6
72364,10399,2024-10-07 11:18:00,content_view,app,4
6830,976,2024-10-07 11:40:00,product_detail,app,3
72365,10399,2024-10-07 11:48:00,product_detail,app,4
9139,1315,2024-10-07 12:00:00,app_visit,app,
78958,11362,2024-10-07 12:00:00,register,app,
53020,7635,2024-10-07 12:00:00,app_visit,app,
13334,1914,2024-10-07 12:00:00,app_visit,app,
65948,9459,2024-10-07 12:00:00,app_visit,app,
76482,10995,2024-10-07 12:00:00,app_visit,app,
58306,8383,2024-10-07 12:00:00,app_visit,app,
13364,1920,2024-10-07 12:00:00,register,app,
31253,4519,2024-10-07 12:00:00,app_visit,app,
9140,1315,2024-10-07 12:04:00,content_view,app,5
65949,9459,2024-10-07 12:15:00,content_view,app,2
53021,7635,2024-10-07 12:15:00,content_view,app,5
53022,7635,2024-10-07 12:42:00,product_detail,app,5
72553,10431,2024-10-07 13:00:00,app_visit,app,
80442,11584,2024-10-07 13:00:00,app_visit,app,
66560,9543,2024-10-07 13:00:00,app_visit,app,
55263,7953,2024-10-07 13:00:00,app_visit,app,
72546,10430,2024-10-07 13:00:00,app_visit,app,
55715,8017,2024-10-07 13:00:00,app_visit,app,
59698,8591,2024-10-07 13:00:00,app_visit,app,
28003,4042,2024-10-07 13:00:00,app_visit,app,
66103,9475,2024-10-07 13:00:00,app_visit,app,
68337,9795,2024-10-07 13:00:00,app_visit,app,
80443,11584,2024-10-07 13:01:00,content_view,app,4
55264,7953,2024-10-07 13:04:00,content_view,app,2
72547,10430,2024-10-07 13:17:00,content_view,app,3
80444,11584,2024-10-07 13:23:00,product_detail,app,4
55265,7953,2024-10-07 13:39:00,product_detail,app,2
4668,674,2024-10-07 14:00:00,app_visit,app,
47480,6832,2024-10-07 14:00:00,app_visit,app,
56262,8089,2024-10-07 14:00:00,app_visit,app,
50080,7206,2024-10-07 14:00:00,register,app,
77737,11170,2024-10-07 14:00:00,app_visit,app,
22219,3205,2024-10-07 14:00:00,app_visit,app,
80529,11593,2024-10-07 14:00:00,app_visit,app,
56263,8089,2024-10-07 14:05:00,content_view,app,5
80530,11593,2024-10-07 14:19:00,content_view,app,1
80531,11593,2024-10-07 14:21:00,product_detail,app,1
56264,8089,2024-10-07 14:26:00,product_detail,app,5
69885,10023,2024-10-07 15:00:00,app_visit,app,
34125,4937,2024-10-07 15:00:00,app_visit,app,
60133,8650,2024-10-07 15:00:00,app_visit,app,
75678,10887,2024-10-07 15:00:00,app_visit,app,
25047,3617,2024-10-07 15:00:00,app_visit,app,
10404,1479,2024-10-07 15:00:00,app_visit,app,
18271,2615,2024-10-07 15:00:00,app_visit,app,
62997,9056,2024-10-07 15:00:00,app_visit,app,
69886,10023,2024-10-07 15:02:00,content_view,app,2
60134,8650,2024-10-07 15:07:00,content_view,app,6
10405,1479,2024-10-07 15:17:00,content_view,app,5
34126,4937,2024-10-07 15:18:00,content_view,app,1
18272,2615,2024-10-07 15:19:00,content_view,app,7
10406,1479,2024-10-07 15:21:00,product_detail,app,5
18273,2615,2024-10-07 15:23:00,product_detail,app,7
60135,8650,2024-10-07 15:39:00,product_detail,app,6
6137,884,2024-10-07 16:00:00,app_visit,app,
15513,2234,2024-10-07 16:00:00,app_visit,app,
30234,4366,2024-10-07 16:00:00,app_visit,app,
24890,3596,2024-10-07 16:00:00,app_visit,app,
61574,8843,2024-10-07 16:00:00,app_visit,app,
11728,1683,2024-10-07 16:00:00,app_visit,app,
24673,3561,2024-10-07 16:00:00,app_visit,app,
20854,3002,2024-10-07 16:00:00,app_visit,app,
20855,3002,2024-10-07 16:02:00,content_view,app,3
30235,4366,2024-10-07 16:04:00,content_view,app,6
6138,884,2024-10-07 16:06:00,content_view,app,6
61575,8843,2024-10-07 16:08:00,content_view,app,1
20856,3002,2024-10-07 16:30:00,product_detail,app,3
30236,4366,2024-10-07 16:35:00,product_detail,app,6
6139,884,2024-10-07 16:38:00,product_detail,app,6
47501,6834,2024-10-07 17:00:00,app_visit,app,
79334,11416,2024-10-07 17:00:00,app_visit,app,
61246,8798,2024-10-07 17:00:00,register,app,
39623,5722,2024-10-07 17:00:00,app_visit,app,
74155,10667,2024-10-07 17:00:00,app_visit,app,
66637,9557,2024-10-07 17:00:00,app_visit,app,
6140,884,2024-10-07 17:00:00,app_visit,app,
81042,11673,2024-10-07 17:00:00,app_visit,app,
27887,4023,2024-10-07 17:00:00,app_visit,app,
9566,1373,2024-10-07 17:00:00,app_visit,app,
48350,6963,2024-10-07 17:00:00,app_visit,app,
74156,10667,2024-10-07 17:05:00,content_view,app,6
6141,884,2024-10-07 17:13:00,content_view,app,3
27888,4023,2024-10-07 17:15:00,content_view,app,5
79335,11416,2024-10-07 17:16:00,content_view,app,6
39624,5722,2024-10-07 17:19:00,content_view,app,2
39625,5722,2024-10-07 17:39:00,product_detail,app,2
6142,884,2024-10-07 17:41:00,product_detail,app,3
36974,5361,2024-10-07 18:00:00,register,app,
27889,4023,2024-10-07 18:00:00,app_visit,app,
70950,10187,2024-10-07 18:00:00,register,app,
42498,6146,2024-10-07 18:00:00,app_visit,app,
46532,6705,2024-10-07 18:00:00,app_visit,app,
35170,5104,2024-10-07 18:00:00,app_visit,app,
46533,6705,2024-10-07 18:01:00,content_view,app,2
35171,5104,2024-10-07 18:08:00,content_view,app,1
42499,6146,2024-10-07 18:12:00,content_view,app,1
38114,5522,2024-10-07 19:00:00,register,app,
2943,412,2024-10-07 19:00:00,register,app,
47206,6806,2024-10-07 19:00:00,register,app,
53189,7654,2024-10-07 19:00:00,app_visit,app,
9626,1380,2024-10-07 19:00:00,app_visit,app,
39828,5746,2024-10-07 19:00:00,register,app,
17910,2563,2024-10-07 19:00:00,app_visit,app,
55049,7915,2024-10-07 19:00:00,app_visit,app,
35904,5206,2024-10-07 19:00:00,register,app,
17377,2495,2024-10-07 19:00:00,app_visit,app,
9627,1380,2024-10-07 19:02:00,content_view,app,4
17378,2495,2024-10-07 19:17:00,content_view,app,4
9628,1380,2024-10-07 19:31:00,product_detail,app,4
35435,5141,2024-10-07 20:00:00,app_visit,app,
3966,575,2024-10-07 20:00:00,app_visit,app,
12206,1753,2024-10-07 20:00:00,app_visit,app,
241,37,2024-10-07 20:00:00,app_visit,app,
30025,4332,2024-10-07 20:00:00,app_visit,app,
58686,8435,2024-10-07 20:00:00,app_visit,app,
24789,3583,2024-10-07 20:00:00,app_visit,app,
54374,7824,2024-10-07 20:00:00,app_visit,app,
52991,7630,2024-10-07 20:00:00,app_visit,app,
44466,6417,2024-10-07 20:00:00,register,app,
242,37,2024-10-07 20:10:00,content_view,app,1
24790,3583,2024-10-07 20:16:00,content_view,app,2
35436,5141,2024-10-07 20:18:00,content_view,app,4
24791,3583,2024-10-07 20:32:00,product_detail,app,2
243,37,2024-10-07 20:40:00,product_detail,app,1
76587,11011,2024-10-07 21:00:00,app_visit,app,
74532,10726,2024-10-07 21:00:00,app_visit,app,
17050,2456,2024-10-07 21:00:00,app_visit,app,
72134,10362,2024-10-07 21:00:00,app_visit,app,
5257,752,2024-10-07 21:00:00,register,app,
74533,10726,2024-10-07 21:17:00,content_view,app,3
74534,10726,2024-10-07 21:42:00,product_detail,app,3
79748,11481,2024-10-07 22:00:00,register,app,
18632,2667,2024-10-07 22:00:00,app_visit,app,
38451,5571,2024-10-07 22:00:00,app_visit,app,
59520,8565,2024-10-07 22:00:00,register,app,
19597,2800,2024-10-07 22:00:00,app_visit,app,
19598,2800,2024-10-07 22:13:00,content_view,app,2
18633,2667,2024-10-07 22:14:00,content_view,app,4
18634,2667,2024-10-07 22:34:00,product_detail,app,4
30938,4469,2024-10-08 07:00:00,app_visit,app,
57318,8239,2024-10-08 07:00:00,register,app,
30754,4444,2024-10-08 07:00:00,app_visit,app,
19345,2760,2024-10-08 07:00:00,register,app,
17700,2539,2024-10-08 07:00:00,app_visit,app,
9344,1340,2024-10-08 07:00:00,app_visit,app,
5694,820,2024-10-08 07:00:00,app_visit,app,
4416,646,2024-10-08 07:00:00,app_visit,app,
51246,7369,2024-10-08 07:00:00,app_visit,app,
34281,4962,2024-10-08 07:00:00,register,app,
81263,11711,2024-10-08 07:00:00,register,app,
30530,4407,2024-10-08 07:00:00,app_visit,app,
82293,11860,2024-10-08 07:00:00,register,app,
30531,4407,2024-10-08 07:04:00,content_view,app,1
9345,1340,2024-10-08 07:14:00,content_view,app,4
4417,646,2024-10-08 07:14:00,content_view,app,3
30755,4444,2024-10-08 07:17:00,content_view,app,3
30939,4469,2024-10-08 07:18:00,content_view,app,4
30756,4444,2024-10-08 07:22:00,product_detail,app,3
30940,4469,2024-10-08 07:25:00,product_detail,app,4
30532,4407,2024-10-08 07:45:00,product_detail,app,1
10899,1558,2024-10-08 08:00:00,register,app,
76858,11048,2024-10-08 08:00:00,app_visit,app,
35950,5212,2024-10-08 08:00:00,app_visit,app,
25412,3662,2024-10-08 08:00:00,register,app,
61967,8910,2024-10-08 08:00:00,app_visit,app,
14563,2107,2024-10-08 08:00:00,app_visit,app,
70023,10044,2024-10-08 08:00:00,register,app,
76859,11048,2024-10-08 08:05:00,content_view,app,4
14564,2107,2024-10-08 08:08:00,content_view,app,7
12179,1748,2024-10-08 09:00:00,app_visit,app,
7152,1015,2024-10-08 09:00:00,app_visit,app,
45707,6588,2024-10-08 09:00:00,app_visit,app,
44414,6407,2024-10-08 09:00:00,app_visit,app,
51467,7400,2024-10-08 09:00:00,app_visit,app,
12495,1790,2024-10-08 09:00:00,register,app,
47522,6837,2024-10-08 09:00:00,app_visit,app,
61576,8843,2024-10-08 09:00:00,app_visit,app,
35951,5212,2024-10-08 09:00:00,app_visit,app,
34802,5049,2024-10-08 09:00:00,app_visit,app,
32306,4676,2024-10-08 09:00:00,app_visit,app,
2513,353,2024-10-08 09:00:00,app_visit,app,
30732,4442,2024-10-08 09:00:00,app_visit,app,
2337,328,2024-10-08 09:00:00,register,app,
63245,9091,2024-10-08 09:00:00,register,app,
26283,3792,2024-10-08 09:00:00,app_visit,app,
30733,4442,2024-10-08 09:01:00,content_view,app,4
45708,6588,2024-10-08 09:03:00,content_view,app,1
44415,6407,2024-10-08 09:08:00,content_view,app,3
35952,5212,2024-10-08 09:09:00,content_view,app,2
47523,6837,2024-10-08 09:17:00,content_view,app,1
34803,5049,2024-10-08 09:17:00,content_view,app,3
12180,1748,2024-10-08 09:18:00,content_view,app,6
44416,6407,2024-10-08 09:30:00,product_detail,app,3
52325,7532,2024-10-08 10:00:00,register,app,
44467,6417,2024-10-08 10:00:00,account_open,app,
28347,4091,2024-10-08 10:00:00,app_visit,app,
17491,2512,2024-10-08 10:00:00,register,app,
57520,8272,2024-10-08 10:00:00,account_open,app,
30600,4420,2024-10-08 10:00:00,app_visit,app,
17548,2517,2024-10-08 10:00:00,account_open,app,
20763,2992,2024-10-08 10:00:00,app_visit,app,
49667,7148,2024-10-08 10:00:00,app_visit,app,
30241,4367,2024-10-08 10:00:00,account_open,app,
5971,858,2024-10-08 10:00:00,account_open,app,
30662,4429,2024-10-08 10:00:00,account_open,app,
77153,11086,2024-10-08 10:00:00,app_visit,app,
14314,2073,2024-10-08 10:00:00,register,app,
81161,11692,2024-10-08 10:00:00,app_visit,app,
20372,2927,2024-10-08 10:00:00,account_open,app,
42300,6118,2024-10-08 10:00:00,app_visit,app,
30333,4377,2024-10-08 10:00:00,account_open,app,
249,38,2024-10-08 10:00:00,app_visit,app,
28004,4042,2024-10-08 10:00:00,app_visit,app,
49668,7148,2024-10-08 10:13:00,content_view,app,3
77154,11086,2024-10-08 10:15:00,content_view,app,1
3486,501,2024-10-08 11:00:00,app_visit,app,
34568,5009,2024-10-08 11:00:00,app_visit,app,
22461,3241,2024-10-08 11:00:00,app_visit,app,
51681,7437,2024-10-08 11:00:00,app_visit,app,
73280,10542,2024-10-08 11:00:00,app_visit,app,
42435,6137,2024-10-08 11:00:00,app_visit,app,
39559,5711,2024-10-08 11:00:00,app_visit,app,
62188,8939,2024-10-08 11:00:00,register,app,
13913,2012,2024-10-08 11:00:00,register,app,
21456,3088,2024-10-08 11:00:00,app_visit,app,
2915,409,2024-10-08 11:00:00,app_visit,app,
55312,7959,2024-10-08 11:00:00,app_visit,app,
22242,3209,2024-10-08 11:00:00,register,app,
9364,1343,2024-10-08 11:00:00,register,app,
34569,5009,2024-10-08 11:01:00,content_view,app,3
3487,501,2024-10-08 11:01:00,content_view,app,1
2916,409,2024-10-08 11:04:00,content_view,app,3
55313,7959,2024-10-08 11:12:00,content_view,app,8
2917,409,2024-10-08 11:25:00,product_detail,app,3
55314,7959,2024-10-08 11:35:00,product_detail,app,8
34570,5009,2024-10-08 11:40:00,product_detail,app,3
3488,501,2024-10-08 11:42:00,product_detail,app,1
81010,11670,2024-10-08 12:00:00,app_visit,app,
50758,7303,2024-10-08 12:00:00,app_visit,app,
3852,559,2024-10-08 12:00:00,app_visit,app,
31240,4518,2024-10-08 12:00:00,app_visit,app,
20398,2929,2024-10-08 12:00:00,app_visit,app,
80070,11529,2024-10-08 12:00:00,app_visit,app,
31241,4518,2024-10-08 12:01:00,content_view,app,6
3853,559,2024-10-08 12:11:00,content_view,app,7
10588,1506,2024-10-08 13:00:00,app_visit,app,
17712,2540,2024-10-08 13:00:00,app_visit,app,
41598,6010,2024-10-08 13:00:00,app_visit,app,
43919,6338,2024-10-08 13:00:00,app_visit,app,
64692,9276,2024-10-08 13:00:00,app_visit,app,
12905,1846,2024-10-08 13:00:00,app_visit,app,
24469,3531,2024-10-08 13:00:00,register,app,
14473,2095,2024-10-08 13:00:00,app_visit,app,
36513,5291,2024-10-08 13:00:00,app_visit,app,
10589,1506,2024-10-08 13:12:00,content_view,app,1
56034,8056,2024-10-08 14:00:00,app_visit,app,
51589,7423,2024-10-08 14:00:00,app_visit,app,
53048,7637,2024-10-08 14:00:00,app_visit,app,
53507,7695,2024-10-08 14:00:00,register,app,
50855,7315,2024-10-08 14:00:00,register,app,
42500,6146,2024-10-08 14:00:00,app_visit,app,
60530,8707,2024-10-08 14:00:00,register,app,
42501,6146,2024-10-08 14:01:00,content_view,app,6
53049,7637,2024-10-08 14:04:00,content_view,app,5
42502,6146,2024-10-08 14:32:00,product_detail,app,6
63652,9139,2024-10-08 15:00:00,app_visit,app,
6032,867,2024-10-08 15:00:00,register,app,
21426,3086,2024-10-08 15:00:00,register,app,
713,96,2024-10-08 15:00:00,app_visit,app,
8188,1168,2024-10-08 15:00:00,app_visit,app,
53093,7641,2024-10-08 15:00:00,app_visit,app,
82295,11860,2024-10-08 15:00:00,app_visit,app,
47328,6816,2024-10-08 15:00:00,app_visit,app,
82296,11860,2024-10-08 15:12:00,content_view,app,4
24687,3563,2024-10-08 16:00:00,app_visit,app,
76954,11063,2024-10-08 16:00:00,app_visit,app,
82619,11904,2024-10-08 16:00:00,register,app,
33087,4788,2024-10-08 16:00:00,app_visit,app,
36891,5352,2024-10-08 16:00:00,app_visit,app,
58352,8390,2024-10-08 16:00:00,app_visit,app,
9365,1343,2024-10-08 16:00:00,app_visit,app,
27847,4018,2024-10-08 16:00:00,register,app,
47985,6910,2024-10-08 16:00:00,app_visit,app,
46362,6683,2024-10-08 16:00:00,app_visit,app,
17499,2513,2024-10-08 16:00:00,app_visit,app,
58353,8390,2024-10-08 16:12:00,content_view,app,7
9366,1343,2024-10-08 16:15:00,content_view,app,5
47986,6910,2024-10-08 16:18:00,content_view,app,7
58354,8390,2024-10-08 16:47:00,product_detail,app,7
28216,4069,2024-10-08 17:00:00,app_visit,app,
40101,5787,2024-10-08 17:00:00,app_visit,app,
39105,5650,2024-10-08 17:00:00,app_visit,app,
17766,2549,2024-10-08 17:00:00,app_visit,app,
46829,6750,2024-10-08 17:00:00,app_visit,app,
60173,8654,2024-10-08 17:00:00,app_visit,app,
14341,2076,2024-10-08 17:00:00,app_visit,app,
70707,10144,2024-10-08 17:00:00,register,app,
14342,2076,2024-10-08 17:05:00,content_view,app,3
17767,2549,2024-10-08 17:10:00,content_view,app,3
40102,5787,2024-10-08 17:13:00,content_view,app,6
39106,5650,2024-10-08 17:15:00,content_view,app,4
60174,8654,2024-10-08 17:19:00,content_view,app,7
60175,8654,2024-10-08 17:21:00,product_detail,app,7
17768,2549,2024-10-08 17:30:00,product_detail,app,3
40103,5787,2024-10-08 17:49:00,product_detail,app,6
1655,241,2024-10-08 18:00:00,app_visit,app,
37647,5447,2024-10-08 18:00:00,app_visit,app,
69387,9949,2024-10-08 18:00:00,register,app,
16647,2398,2024-10-08 18:00:00,app_visit,app,
30213,4362,2024-10-08 18:00:00,app_visit,app,
9923,1413,2024-10-08 18:00:00,app_visit,app,
81304,11718,2024-10-08 18:00:00,app_visit,app,
53047,7637,2024-10-08 18:00:00,app_visit,app,
47150,6795,2024-10-08 18:00:00,register,app,
54121,7790,2024-10-08 18:00:00,register,app,
25848,3732,2024-10-08 18:00:00,register,app,
74276,10689,2024-10-08 18:00:00,app_visit,app,
34648,5022,2024-10-08 18:00:00,register,app,
74277,10689,2024-10-08 18:02:00,content_view,app,2
37648,5447,2024-10-08 18:04:00,content_view,app,4
30214,4362,2024-10-08 18:05:00,content_view,app,1
16648,2398,2024-10-08 18:14:00,content_view,app,6
81305,11718,2024-10-08 18:18:00,content_view,app,5
37649,5447,2024-10-08 18:24:00,product_detail,app,4
16649,2398,2024-10-08 18:33:00,product_detail,app,6
30215,4362,2024-10-08 18:37:00,product_detail,app,1
15702,2262,2024-10-08 19:00:00,app_visit,app,
65117,9340,2024-10-08 19:00:00,app_visit,app,
75757,10896,2024-10-08 19:00:00,app_visit,app,
27664,3994,2024-10-08 19:00:00,app_visit,app,
47151,6795,2024-10-08 19:00:00,app_visit,app,
29828,4307,2024-10-08 19:00:00,app_visit,app,
46500,6702,2024-10-08 19:00:00,app_visit,app,
3460,497,2024-10-08 19:00:00,app_visit,app,
50553,7273,2024-10-08 19:00:00,register,app,
3461,497,2024-10-08 19:17:00,content_view,app,2
3462,497,2024-10-08 19:34:00,product_detail,app,2
1060,151,2024-10-08 20:00:00,register,app,
76325,10972,2024-10-08 20:00:00,app_visit,app,
3788,549,2024-10-08 20:00:00,register,app,
70650,10133,2024-10-08 20:00:00,register,app,
41249,5964,2024-10-08 20:00:00,register,app,
25020,3614,2024-10-08 20:00:00,app_visit,app,
282,41,2024-10-08 20:00:00,app_visit,app,
2407,338,2024-10-08 20:00:00,app_visit,app,
2152,309,2024-10-08 20:00:00,app_visit,app,
18677,2672,2024-10-08 20:00:00,app_visit,app,
34650,5022,2024-10-08 20:00:00,app_visit,app,
62166,8935,2024-10-08 20:00:00,register,app,
17914,2564,2024-10-08 20:00:00,register,app,
18678,2672,2024-10-08 20:03:00,content_view,app,5
2153,309,2024-10-08 20:19:00,content_view,app,1
2154,309,2024-10-08 20:28:00,product_detail,app,1
67012,9615,2024-10-08 21:00:00,app_visit,app,
70014,10043,2024-10-08 21:00:00,app_visit,app,
55490,7985,2024-10-08 21:00:00,register,app,
1368,200,2024-10-08 21:00:00,app_visit,app,
36848,5342,2024-10-08 21:00:00,app_visit,app,
71106,10212,2024-10-08 21:00:00,app_visit,app,
4793,692,2024-10-08 21:00:00,app_visit,app,
70964,10189,2024-10-08 21:00:00,app_visit,app,
39863,5749,2024-10-08 21:00:00,app_visit,app,
74157,10667,2024-10-08 21:00:00,app_visit,app,
67726,9713,2024-10-08 21:00:00,app_visit,app,
76162,10950,2024-10-08 21:00:00,app_visit,app,
11620,1664,2024-10-08 21:00:00,app_visit,app,
2558,364,2024-10-08 21:00:00,register,app,
67013,9615,2024-10-08 21:11:00,content_view,app,3
36849,5342,2024-10-08 21:12:00,content_view,app,4
70015,10043,2024-10-08 21:18:00,content_view,app,4
70016,10043,2024-10-08 21:20:00,product_detail,app,4
36850,5342,2024-10-08 21:28:00,product_detail,app,4
67014,9615,2024-10-08 21:43:00,product_detail,app,3
47208,6806,2024-10-08 22:00:00,app_visit,app,
53150,7651,2024-10-08 22:00:00,app_visit,app,
13252,1903,2024-10-08 22:00:00,register,app,
42299,6118,2024-10-08 22:00:00,app_visit,app,
36888,5351,2024-10-08 22:00:00,register,app,
17589,2521,2024-10-08 22:00:00,register,app,
35806,5192,2024-10-08 22:00:00,app_visit,app,
6421,918,2024-10-08 22:00:00,register,app,
50210,7226,2024-10-08 22:00:00,app_visit,app,
74424,10711,2024-10-08 22:00:00,app_visit,app,
53151,7651,2024-10-08 22:14:00,content_view,app,1
47209,6806,2024-10-08 22:16:00,content_view,app,6
4546,662,2024-10-09 07:00:00,app_visit,app,
66233,9494,2024-10-09 07:00:00,app_visit,app,
62087,8923,2024-10-09 07:00:00,app_visit,app,
20683,2979,2024-10-09 07:00:00,app_visit,app,
11879,1706,2024-10-09 07:00:00,register,app,
65665,9422,2024-10-09 07:00:00,register,app,
1567,224,2024-10-09 07:00:00,app_visit,app,
23756,3432,2024-10-09 07:00:00,register,app,
69035,9897,2024-10-09 07:00:00,app_visit,app,
1568,224,2024-10-09 07:03:00,content_view,app,2
48802,7025,2024-10-09 08:00:00,app_visit,app,
81939,11805,2024-10-09 08:00:00,app_visit,app,
31329,4528,2024-10-09 08:00:00,app_visit,app,
37497,5428,2024-10-09 08:00:00,app_visit,app,
42398,6130,2024-10-09 08:00:00,register,app,
28427,4105,2024-10-09 08:00:00,register,app,
13150,1882,2024-10-09 08:00:00,register,app,
31330,4528,2024-10-09 08:01:00,content_view,app,1
81940,11805,2024-10-09 08:16:00,content_view,app,1
81941,11805,2024-10-09 08:37:00,product_detail,app,1
4339,633,2024-10-09 09:00:00,register,app,
64894,9311,2024-10-09 09:00:00,register,app,
3197,458,2024-10-09 09:00:00,app_visit,app,
70199,10072,2024-10-09 09:00:00,app_visit,app,
9141,1315,2024-10-09 09:00:00,app_visit,app,
82297,11860,2024-10-09 09:00:00,app_visit,app,
65096,9338,2024-10-09 09:00:00,register,app,
30666,4429,2024-10-09 09:00:00,app_visit,app,
50307,7239,2024-10-09 09:00:00,app_visit,app,
50285,7237,2024-10-09 09:00:00,app_visit,app,
9142,1315,2024-10-09 09:11:00,content_view,app,5
50308,7239,2024-10-09 09:13:00,content_view,app,3
3198,458,2024-10-09 09:13:00,content_view,app,2
7657,1094,2024-10-09 10:00:00,account_open,app,
9595,1376,2024-10-09 10:00:00,app_visit,app,
64569,9260,2024-10-09 10:00:00,app_visit,app,
75462,10855,2024-10-09 10:00:00,app_visit,app,
45991,6631,2024-10-09 10:00:00,register,app,
