user_id,month,pilot_group,post_period,active_30d,net_inflow
11385,2024-09-01 00:00:00,1,1,1,3230.67
11468,2024-09-01 00:00:00,1,1,0,0.0
1341,2024-09-01 00:00:00,0,1,0,0.0
5488,2024-09-01 00:00:00,0,1,1,574.45
7995,2024-09-01 00:00:00,1,1,0,0.0
7204,2024-09-01 00:00:00,0,1,0,0.0
11208,2024-09-01 00:00:00,0,1,0,0.0
5217,2024-09-01 00:00:00,1,1,0,0.0
10210,2024-09-01 00:00:00,0,1,1,1396.63
1539,2024-09-01 00:00:00,0,1,1,104.81
11798,2024-09-01 00:00:00,1,1,0,0.0
3702,2024-09-01 00:00:00,0,1,0,0.0
4466,2024-09-01 00:00:00,0,1,0,0.0
2755,2024-09-01 00:00:00,0,1,0,0.0
3229,2024-09-01 00:00:00,1,1,0,0.0
9412,2024-09-01 00:00:00,1,1,1,3589.75
4359,2024-09-01 00:00:00,1,1,1,1511.78
4167,2024-09-01 00:00:00,1,1,0,0.0
7860,2024-09-01 00:00:00,1,1,0,0.0
7768,2024-09-01 00:00:00,0,1,0,0.0
2339,2024-09-01 00:00:00,1,1,0,0.0
154,2024-09-01 00:00:00,0,1,0,0.0
392,2024-09-01 00:00:00,0,1,0,0.0
3043,2024-09-01 00:00:00,1,1,0,0.0
794,2024-09-01 00:00:00,0,1,1,2653.38
760,2024-09-01 00:00:00,1,1,0,0.0
10986,2024-09-01 00:00:00,1,1,0,0.0
1236,2024-09-01 00:00:00,0,1,1,1049.61
6085,2024-09-01 00:00:00,0,1,1,0.0
5633,2024-09-01 00:00:00,0,1,1,846.76
9878,2024-09-01 00:00:00,0,1,0,0.0
1579,2024-09-01 00:00:00,0,1,1,0.0
1755,2024-09-01 00:00:00,1,1,0,0.0
2526,2024-09-01 00:00:00,0,1,1,2044.89
6065,2024-09-01 00:00:00,0,1,0,0.0
2999,2024-09-01 00:00:00,1,1,0,0.0
968,2024-09-01 00:00:00,1,1,0,0.0
6048,2024-09-01 00:00:00,0,1,0,0.0
11265,2024-09-01 00:00:00,1,1,0,0.0
5039,2024-09-01 00:00:00,0,1,0,0.0
571,2024-09-01 00:00:00,1,1,0,0.0
3180,2024-09-01 00:00:00,0,1,0,0.0
3819,2024-09-01 00:00:00,1,1,0,0.0
7567,2024-09-01 00:00:00,0,1,0,0.0
11467,2024-09-01 00:00:00,0,1,0,0.0
7401,2024-09-01 00:00:00,1,1,0,0.0
11298,2024-09-01 00:00:00,1,1,0,0.0
863,2024-09-01 00:00:00,0,1,0,0.0
3724,2024-09-01 00:00:00,1,1,0,0.0
5020,2024-09-01 00:00:00,0,1,0,0.0
7257,2024-09-01 00:00:00,1,1,1,748.03
2853,2024-09-01 00:00:00,1,1,1,1263.76
8362,2024-09-01 00:00:00,0,1,0,0.0
9282,2024-09-01 00:00:00,1,1,0,0.0
8231,2024-09-01 00:00:00,0,1,1,0.0
7089,2024-09-01 00:00:00,1,1,1,758.03
7705,2024-09-01 00:00:00,1,1,1,1535.26
9131,2024-09-01 00:00:00,0,1,0,0.0
1149,2024-09-01 00:00:00,0,1,0,0.0
4898,2024-09-01 00:00:00,0,1,0,0.0
1224,2024-09-01 00:00:00,1,1,1,1342.6
8217,2024-09-01 00:00:00,0,1,0,0.0
1071,2024-09-01 00:00:00,0,1,1,1563.8
8948,2024-09-01 00:00:00,0,1,0,0.0
7363,2024-09-01 00:00:00,1,1,1,1489.54
4774,2024-09-01 00:00:00,0,1,1,1385.68
11267,2024-09-01 00:00:00,0,1,0,0.0
1108,2024-09-01 00:00:00,0,1,0,0.0
7973,2024-09-01 00:00:00,0,1,0,0.0
5507,2024-09-01 00:00:00,0,1,1,0.0
8181,2024-09-01 00:00:00,1,1,1,699.99
10906,2024-09-01 00:00:00,0,1,1,1119.59
10495,2024-09-01 00:00:00,1,1,0,0.0
8829,2024-09-01 00:00:00,1,1,1,1515.03
6134,2024-09-01 00:00:00,1,1,0,0.0
2494,2024-09-01 00:00:00,1,1,1,1495.92
10322,2024-09-01 00:00:00,1,1,1,2579.93
3294,2024-09-01 00:00:00,1,1,0,0.0
994,2024-09-01 00:00:00,0,1,1,801.9
10611,2024-09-01 00:00:00,1,1,1,2295.65
993,2024-09-01 00:00:00,0,1,0,0.0
7390,2024-09-01 00:00:00,0,1,0,0.0
7250,2024-09-01 00:00:00,0,1,0,0.0
6400,2024-09-01 00:00:00,0,1,1,1471.72
3750,2024-09-01 00:00:00,1,1,0,0.0
923,2024-09-01 00:00:00,0,1,1,2137.67
5727,2024-09-01 00:00:00,0,1,0,0.0
8469,2024-09-01 00:00:00,1,1,1,0.0
5052,2024-09-01 00:00:00,1,1,1,3655.8
7947,2024-09-01 00:00:00,1,1,1,1211.01
4324,2024-09-01 00:00:00,0,1,0,0.0
8933,2024-09-01 00:00:00,0,1,1,1832.87
6473,2024-09-01 00:00:00,1,1,1,1286.04
3620,2024-09-01 00:00:00,1,1,0,0.0
8453,2024-09-01 00:00:00,1,1,1,2236.23
9073,2024-09-01 00:00:00,0,1,0,0.0
4913,2024-09-01 00:00:00,0,1,0,0.0
11484,2024-09-01 00:00:00,0,1,0,0.0
6285,2024-09-01 00:00:00,0,1,1,0.0
2936,2024-09-01 00:00:00,1,1,0,0.0
5639,2024-09-01 00:00:00,1,1,0,0.0
795,2024-09-01 00:00:00,0,1,0,0.0
4242,2024-09-01 00:00:00,1,1,1,346.31
1317,2024-09-01 00:00:00,1,1,1,627.12
6914,2024-09-01 00:00:00,0,1,1,722.93
932,2024-09-01 00:00:00,0,1,0,0.0
8400,2024-09-01 00:00:00,0,1,0,0.0
7474,2024-09-01 00:00:00,1,1,0,0.0
749,2024-09-01 00:00:00,0,1,0,0.0
3330,2024-09-01 00:00:00,1,1,0,0.0
10660,2024-09-01 00:00:00,0,1,0,0.0
2963,2024-09-01 00:00:00,0,1,0,0.0
4134,2024-09-01 00:00:00,0,1,0,0.0
10646,2024-09-01 00:00:00,0,1,0,0.0
7546,2024-09-01 00:00:00,0,1,0,0.0
5368,2024-09-01 00:00:00,0,1,0,0.0
10739,2024-09-01 00:00:00,0,1,0,0.0
10585,2024-09-01 00:00:00,0,1,1,481.84
4179,2024-09-01 00:00:00,1,1,0,0.0
10790,2024-09-01 00:00:00,0,1,1,2154.8
7605,2024-09-01 00:00:00,1,1,1,3277.95
10821,2024-09-01 00:00:00,0,1,0,0.0
1820,2024-09-01 00:00:00,1,1,1,478.88
2698,2024-09-01 00:00:00,1,1,0,0.0
1098,2024-09-01 00:00:00,0,1,0,0.0
6264,2024-09-01 00:00:00,1,1,0,0.0
6397,2024-09-01 00:00:00,0,1,0,0.0
8201,2024-09-01 00:00:00,0,1,1,1821.76
3059,2024-09-01 00:00:00,0,1,1,752.09
5239,2024-09-01 00:00:00,0,1,1,2397.68
1523,2024-09-01 00:00:00,0,1,0,0.0
10947,2024-09-01 00:00:00,1,1,1,2019.17
3418,2024-09-01 00:00:00,0,1,0,0.0
3232,2024-09-01 00:00:00,0,1,0,0.0
7877,2024-09-01 00:00:00,1,1,0,0.0
5251,2024-09-01 00:00:00,0,1,1,92.6
10424,2024-09-01 00:00:00,0,1,0,0.0
919,2024-09-01 00:00:00,0,1,0,0.0
9200,2024-09-01 00:00:00,0,1,0,0.0
7006,2024-09-01 00:00:00,1,1,0,0.0
2338,2024-09-01 00:00:00,0,1,1,0.0
11636,2024-09-01 00:00:00,0,1,0,0.0
7301,2024-09-01 00:00:00,0,1,0,0.0
6144,2024-09-01 00:00:00,0,1,0,0.0
9199,2024-09-01 00:00:00,0,1,1,231.27
3544,2024-09-01 00:00:00,0,1,1,708.14
1637,2024-09-01 00:00:00,0,1,1,1922.24
1234,2024-09-01 00:00:00,1,1,0,0.0
11184,2024-09-01 00:00:00,0,1,0,0.0
642,2024-09-01 00:00:00,1,1,0,0.0
3707,2024-09-01 00:00:00,0,1,0,0.0
3041,2024-09-01 00:00:00,1,1,1,706.92
3722,2024-09-01 00:00:00,1,1,1,2659.34
3467,2024-09-01 00:00:00,0,1,0,0.0
8337,2024-09-01 00:00:00,0,1,0,0.0
6864,2024-09-01 00:00:00,0,1,0,0.0
9342,2024-09-01 00:00:00,1,1,0,0.0
3983,2024-09-01 00:00:00,1,1,0,0.0
10580,2024-09-01 00:00:00,0,1,0,0.0
664,2024-09-01 00:00:00,0,1,0,0.0
3153,2024-09-01 00:00:00,1,1,0,0.0
3527,2024-09-01 00:00:00,1,1,0,0.0
11580,2024-09-01 00:00:00,0,1,0,0.0
3589,2024-09-01 00:00:00,1,1,0,0.0
2483,2024-09-01 00:00:00,1,1,1,2197.17
11714,2024-09-01 00:00:00,0,1,1,185.64
9321,2024-09-01 00:00:00,0,1,1,0.0
1069,2024-09-01 00:00:00,1,1,0,0.0
2810,2024-09-01 00:00:00,0,1,1,0.0
8415,2024-09-01 00:00:00,0,1,0,0.0
1830,2024-09-01 00:00:00,0,1,0,0.0
11037,2024-09-01 00:00:00,1,1,0,0.0
4546,2024-09-01 00:00:00,0,1,0,0.0
638,2024-09-01 00:00:00,0,1,1,0.0
6648,2024-09-01 00:00:00,1,1,0,0.0
7335,2024-09-01 00:00:00,1,1,0,0.0
2746,2024-09-01 00:00:00,0,1,0,0.0
1839,2024-09-01 00:00:00,0,1,0,0.0
5802,2024-09-01 00:00:00,0,1,0,0.0
201,2024-09-01 00:00:00,0,1,0,0.0
10591,2024-09-01 00:00:00,0,1,1,470.72
1281,2024-09-01 00:00:00,0,1,0,0.0
11777,2024-09-01 00:00:00,0,1,0,0.0
9317,2024-09-01 00:00:00,0,1,0,0.0
7939,2024-09-01 00:00:00,0,1,0,0.0
8538,2024-09-01 00:00:00,0,1,0,0.0
9781,2024-09-01 00:00:00,1,1,1,2172.64
10132,2024-09-01 00:00:00,0,1,0,0.0
10302,2024-09-01 00:00:00,0,1,1,0.0
8153,2024-09-01 00:00:00,0,1,0,0.0
4440,2024-09-01 00:00:00,0,1,0,0.0
3821,2024-09-01 00:00:00,1,1,0,0.0
10590,2024-09-01 00:00:00,0,1,1,1232.94
8717,2024-09-01 00:00:00,0,1,0,0.0
3833,2024-09-01 00:00:00,0,1,0,0.0
5223,2024-09-01 00:00:00,0,1,0,0.0
8858,2024-09-01 00:00:00,0,1,1,0.0
7349,2024-09-01 00:00:00,1,1,0,0.0
11923,2024-09-01 00:00:00,1,1,0,0.0
3462,2024-09-01 00:00:00,0,1,1,1448.32
4182,2024-09-01 00:00:00,1,1,1,1443.69
4574,2024-09-01 00:00:00,0,1,0,0.0
11705,2024-09-01 00:00:00,1,1,0,0.0
10769,2024-09-01 00:00:00,1,1,0,0.0
2905,2024-09-01 00:00:00,1,1,0,0.0
2926,2024-09-01 00:00:00,1,1,0,0.0
1760,2024-09-01 00:00:00,0,1,0,0.0
7665,2024-09-01 00:00:00,1,1,0,0.0
7935,2024-09-01 00:00:00,0,1,0,0.0
5213,2024-09-01 00:00:00,1,1,0,0.0
4426,2024-09-01 00:00:00,0,1,1,0.0
5688,2024-09-01 00:00:00,0,1,1,409.02
443,2024-09-01 00:00:00,1,1,0,0.0
3778,2024-09-01 00:00:00,0,1,1,0.0
1674,2024-09-01 00:00:00,0,1,0,0.0
6881,2024-09-01 00:00:00,1,1,0,0.0
11006,2024-09-01 00:00:00,0,1,1,537.89
10679,2024-09-01 00:00:00,1,1,1,3737.25
10635,2024-09-01 00:00:00,0,1,0,0.0
398,2024-09-01 00:00:00,1,1,0,0.0
10817,2024-09-01 00:00:00,1,1,0,0.0
5817,2024-09-01 00:00:00,0,1,0,0.0
6839,2024-09-01 00:00:00,0,1,0,0.0
8244,2024-09-01 00:00:00,0,1,0,0.0
78,2024-09-01 00:00:00,1,1,1,1392.67
10939,2024-09-01 00:00:00,0,1,0,0.0
2364,2024-09-01 00:00:00,0,1,0,0.0
4115,2024-09-01 00:00:00,1,1,0,0.0
8519,2024-09-01 00:00:00,1,1,0,0.0
408,2024-09-01 00:00:00,0,1,0,0.0
2448,2024-09-01 00:00:00,1,1,1,2683.31
2656,2024-09-01 00:00:00,0,1,0,0.0
11016,2024-09-01 00:00:00,0,1,0,0.0
5770,2024-09-01 00:00:00,1,1,0,0.0
4219,2024-09-01 00:00:00,0,1,1,0.0
5501,2024-09-01 00:00:00,0,1,0,0.0
5359,2024-09-01 00:00:00,0,1,0,0.0
11192,2024-09-01 00:00:00,1,1,1,0.0
8208,2024-09-01 00:00:00,0,1,0,0.0
8920,2024-09-01 00:00:00,0,1,1,243.92
3759,2024-09-01 00:00:00,0,1,0,0.0
10714,2024-09-01 00:00:00,0,1,0,0.0
9964,2024-09-01 00:00:00,1,1,0,0.0
11964,2024-09-01 00:00:00,0,1,0,0.0
10400,2024-09-01 00:00:00,0,1,1,1134.78
4012,2024-09-01 00:00:00,0,1,0,0.0
8353,2024-09-01 00:00:00,0,1,0,0.0
4609,2024-09-01 00:00:00,1,1,0,0.0
3734,2024-09-01 00:00:00,0,1,0,0.0
6373,2024-09-01 00:00:00,0,1,0,0.0
9323,2024-09-01 00:00:00,0,1,0,0.0
3439,2024-09-01 00:00:00,1,1,0,0.0
11851,2024-09-01 00:00:00,1,1,0,0.0
4900,2024-09-01 00:00:00,0,1,0,0.0
10315,2024-09-01 00:00:00,1,1,0,0.0
3960,2024-09-01 00:00:00,0,1,1,0.0
4654,2024-09-01 00:00:00,0,1,0,0.0
9845,2024-09-01 00:00:00,0,1,0,0.0
8865,2024-09-01 00:00:00,1,1,1,1206.92
9972,2024-09-01 00:00:00,0,1,0,0.0
1907,2024-09-01 00:00:00,0,1,1,1942.45
10548,2024-09-01 00:00:00,1,1,1,1063.23
9631,2024-09-01 00:00:00,0,1,0,0.0
7667,2024-09-01 00:00:00,0,1,0,0.0
1375,2024-09-01 00:00:00,0,1,0,0.0
7263,2024-09-01 00:00:00,0,1,0,0.0
1861,2024-09-01 00:00:00,0,1,1,5.8
11206,2024-09-01 00:00:00,1,1,1,1400.69
5269,2024-09-01 00:00:00,0,1,0,0.0
5416,2024-09-01 00:00:00,0,1,0,0.0
6619,2024-09-01 00:00:00,1,1,1,1461.53
149,2024-09-01 00:00:00,1,1,0,0.0
3087,2024-09-01 00:00:00,0,1,0,0.0
7604,2024-09-01 00:00:00,0,1,1,0.0
5589,2024-09-01 00:00:00,1,1,1,1869.08
6695,2024-09-01 00:00:00,0,1,0,0.0
1126,2024-09-01 00:00:00,0,1,0,0.0
1469,2024-09-01 00:00:00,1,1,0,0.0
11200,2024-09-01 00:00:00,0,1,0,0.0
2823,2024-09-01 00:00:00,1,1,0,0.0
4869,2024-09-01 00:00:00,0,1,0,0.0
3140,2024-09-01 00:00:00,1,1,1,0.0
7042,2024-09-01 00:00:00,0,1,1,1855.23
2639,2024-09-01 00:00:00,1,1,0,0.0
5880,2024-09-01 00:00:00,0,1,0,0.0
5894,2024-09-01 00:00:00,1,1,0,0.0
11312,2024-09-01 00:00:00,0,1,1,641.24
4611,2024-09-01 00:00:00,1,1,1,967.12
2236,2024-09-01 00:00:00,1,1,1,910.8
1921,2024-09-01 00:00:00,0,1,1,103.51
7447,2024-09-01 00:00:00,0,1,0,0.0
9235,2024-09-01 00:00:00,1,1,1,2114.89
8331,2024-09-01 00:00:00,0,1,0,0.0
5520,2024-09-01 00:00:00,0,1,1,1520.85
8969,2024-09-01 00:00:00,1,1,0,0.0
2064,2024-09-01 00:00:00,1,1,0,0.0
5824,2024-09-01 00:00:00,0,1,0,0.0
11132,2024-09-01 00:00:00,0,1,0,0.0
8630,2024-09-01 00:00:00,0,1,0,0.0
8509,2024-09-01 00:00:00,0,1,0,0.0
4669,2024-09-01 00:00:00,0,1,0,0.0
4992,2024-09-01 00:00:00,0,1,0,0.0
1702,2024-09-01 00:00:00,1,1,1,379.65
2458,2024-09-01 00:00:00,1,1,0,0.0
2805,2024-09-01 00:00:00,0,1,0,0.0
1630,2024-09-01 00:00:00,0,1,1,0.0
2776,2024-09-01 00:00:00,0,1,0,0.0
2819,2024-09-01 00:00:00,0,1,1,0.0
2606,2024-09-01 00:00:00,0,1,0,0.0
8901,2024-09-01 00:00:00,0,1,1,0.0
1880,2024-09-01 00:00:00,0,1,1,0.0
11046,2024-09-01 00:00:00,0,1,0,0.0
2931,2024-09-01 00:00:00,0,1,0,0.0
7378,2024-09-01 00:00:00,0,1,0,0.0
9980,2024-09-01 00:00:00,1,1,0,0.0
781,2024-09-01 00:00:00,0,1,0,0.0
6279,2024-09-01 00:00:00,1,1,0,0.0
7359,2024-09-01 00:00:00,0,1,0,0.0
6841,2024-09-01 00:00:00,1,1,0,0.0
9576,2024-09-01 00:00:00,1,1,0,0.0
9088,2024-09-01 00:00:00,0,1,1,0.0
821,2024-09-01 00:00:00,0,1,0,0.0
9156,2024-09-01 00:00:00,1,1,0,0.0
1676,2024-09-01 00:00:00,0,1,0,0.0
7235,2024-09-01 00:00:00,0,1,1,2817.4
6072,2024-09-01 00:00:00,1,1,0,0.0
5373,2024-09-01 00:00:00,1,1,0,0.0
6205,2024-09-01 00:00:00,1,1,1,3828.98
6069,2024-09-01 00:00:00,1,1,0,0.0
7936,2024-09-01 00:00:00,0,1,0,0.0
3318,2024-09-01 00:00:00,0,1,0,0.0
8170,2024-09-01 00:00:00,1,1,0,0.0
779,2024-09-01 00:00:00,0,1,0,0.0
11578,2024-09-01 00:00:00,0,1,1,212.82
19,2024-09-01 00:00:00,1,1,0,0.0
7428,2024-09-01 00:00:00,1,1,0,0.0
10888,2024-09-01 00:00:00,0,1,0,0.0
4743,2024-09-01 00:00:00,0,1,0,0.0
6197,2024-09-01 00:00:00,1,1,1,0.0
6293,2024-09-01 00:00:00,1,1,0,0.0
9327,2024-09-01 00:00:00,1,1,0,0.0
4340,2024-09-01 00:00:00,0,1,0,0.0
2500,2024-09-01 00:00:00,1,1,0,0.0
665,2024-09-01 00:00:00,0,1,1,1211.82
7310,2024-09-01 00:00:00,0,1,0,0.0
165,2024-09-01 00:00:00,1,1,0,0.0
4587,2024-09-01 00:00:00,1,1,0,0.0
11307,2024-09-01 00:00:00,0,1,0,0.0
11834,2024-09-01 00:00:00,0,1,0,0.0
4259,2024-09-01 00:00:00,1,1,0,0.0
1711,2024-09-01 00:00:00,0,1,0,0.0
6234,2024-09-01 00:00:00,1,1,0,0.0
8256,2024-09-01 00:00:00,0,1,0,0.0
7360,2024-09-01 00:00:00,0,1,0,0.0
4916,2024-09-01 00:00:00,0,1,0,0.0
9649,2024-09-01 00:00:00,1,1,0,0.0
6357,2024-09-01 00:00:00,0,1,0,0.0
7234,2024-09-01 00:00:00,0,1,1,472.53
9820,2024-09-01 00:00:00,0,1,0,0.0
4403,2024-09-01 00:00:00,0,1,0,0.0
10480,2024-09-01 00:00:00,1,1,1,1117.88
2507,2024-09-01 00:00:00,0,1,0,0.0
1583,2024-09-01 00:00:00,0,1,0,0.0
6292,2024-09-01 00:00:00,1,1,0,0.0
1345,2024-09-01 00:00:00,1,1,1,438.8
470,2024-09-01 00:00:00,1,1,0,0.0
9369,2024-09-01 00:00:00,1,1,0,0.0
6522,2024-09-01 00:00:00,0,1,0,0.0
1511,2024-09-01 00:00:00,0,1,0,0.0
981,2024-09-01 00:00:00,0,1,1,1173.27
6909,2024-09-01 00:00:00,1,1,0,0.0
535,2024-09-01 00:00:00,0,1,0,0.0
185,2024-09-01 00:00:00,0,1,0,0.0
5386,2024-09-01 00:00:00,0,1,0,0.0
2361,2024-09-01 00:00:00,0,1,1,0.0
10167,2024-09-01 00:00:00,0,1,1,0.0
715,2024-09-01 00:00:00,1,1,1,1293.56
11803,2024-09-01 00:00:00,0,1,0,0.0
9299,2024-09-01 00:00:00,0,1,0,0.0
6621,2024-09-01 00:00:00,0,1,0,0.0
3737,2024-09-01 00:00:00,0,1,1,0.0
8158,2024-09-01 00:00:00,0,1,1,1890.28
1427,2024-09-01 00:00:00,0,1,0,0.0
6554,2024-09-01 00:00:00,1,1,0,0.0
743,2024-09-01 00:00:00,0,1,1,617.2
4172,2024-09-01 00:00:00,1,1,0,0.0
2673,2024-09-01 00:00:00,0,1,0,0.0
2223,2024-09-01 00:00:00,1,1,1,0.0
10326,2024-09-01 00:00:00,0,1,1,1560.57
4971,2024-09-01 00:00:00,0,1,0,0.0
10081,2024-09-01 00:00:00,0,1,0,0.0
5786,2024-09-01 00:00:00,0,1,0,0.0
48,2024-09-01 00:00:00,1,1,0,0.0
727,2024-09-01 00:00:00,0,1,0,0.0
4597,2024-09-01 00:00:00,1,1,1,2294.86
3717,2024-09-01 00:00:00,0,1,0,0.0
6665,2024-09-01 00:00:00,1,1,1,2315.43
2384,2024-09-01 00:00:00,0,1,1,1190.11
9772,2024-09-01 00:00:00,1,1,1,2501.6
3780,2024-09-01 00:00:00,1,1,0,0.0
4990,2024-09-01 00:00:00,1,1,1,0.0
989,2024-09-01 00:00:00,0,1,0,0.0
3861,2024-09-01 00:00:00,0,1,0,0.0
1947,2024-09-01 00:00:00,1,1,0,0.0
7686,2024-09-01 00:00:00,0,1,0,0.0
9794,2024-09-01 00:00:00,1,1,0,0.0
2298,2024-09-01 00:00:00,0,1,1,1049.5
9496,2024-09-01 00:00:00,1,1,0,0.0
10914,2024-09-01 00:00:00,1,1,1,2019.92
8374,2024-09-01 00:00:00,0,1,0,0.0
7127,2024-09-01 00:00:00,1,1,0,0.0
651,2024-09-01 00:00:00,0,1,0,0.0
5334,2024-09-01 00:00:00,1,1,0,0.0
261,2024-09-01 00:00:00,0,1,0,0.0
1798,2024-09-01 00:00:00,0,1,0,0.0
9891,2024-09-01 00:00:00,1,1,0,0.0
6616,2024-09-01 00:00:00,0,1,0,0.0
8697,2024-09-01 00:00:00,0,1,0,0.0
4580,2024-09-01 00:00:00,1,1,0,0.0
11024,2024-09-01 00:00:00,0,1,1,0.0
2432,2024-09-01 00:00:00,0,1,0,0.0
4959,2024-09-01 00:00:00,1,1,0,0.0
1758,2024-09-01 00:00:00,1,1,1,1796.93
2464,2024-09-01 00:00:00,0,1,0,0.0
2692,2024-09-01 00:00:00,0,1,1,870.84
3458,2024-09-01 00:00:00,1,1,0,0.0
2721,2024-09-01 00:00:00,0,1,0,0.0
2019,2024-09-01 00:00:00,1,1,1,3057.32
2630,2024-09-01 00:00:00,1,1,0,0.0
7473,2024-09-01 00:00:00,0,1,1,0.0
386,2024-09-01 00:00:00,0,1,0,0.0
9070,2024-09-01 00:00:00,0,1,0,0.0
4986,2024-09-01 00:00:00,0,1,0,0.0
4356,2024-09-01 00:00:00,1,1,0,0.0
1193,2024-09-01 00:00:00,1,1,0,0.0
3084,2024-09-01 00:00:00,1,1,0,0.0
3264,2024-09-01 00:00:00,1,1,0,0.0
11715,2024-09-01 00:00:00,0,1,0,0.0
6608,2024-09-01 00:00:00,0,1,0,0.0
4223,2024-09-01 00:00:00,0,1,1,0.0
3396,2024-09-01 00:00:00,1,1,1,2757.92
9401,2024-09-01 00:00:00,0,1,1,535.41
3852,2024-09-01 00:00:00,0,1,1,1216.07
2242,2024-09-01 00:00:00,0,1,0,0.0
477,2024-09-01 00:00:00,0,1,0,0.0
6044,2024-09-01 00:00:00,0,1,0,0.0
1008,2024-09-01 00:00:00,1,1,0,0.0
10516,2024-09-01 00:00:00,1,1,0,0.0
7867,2024-09-01 00:00:00,1,1,1,659.81
4868,2024-09-01 00:00:00,0,1,0,0.0
3810,2024-09-01 00:00:00,1,1,1,359.22
3417,2024-09-01 00:00:00,1,1,0,0.0
10122,2024-09-01 00:00:00,0,1,1,1011.28
4037,2024-09-01 00:00:00,1,1,0,0.0
1952,2024-09-01 00:00:00,0,1,1,0.0
641,2024-09-01 00:00:00,1,1,0,0.0
4708,2024-09-01 00:00:00,1,1,0,0.0
7740,2024-09-01 00:00:00,1,1,0,0.0
9875,2024-09-01 00:00:00,0,1,0,0.0
4746,2024-09-01 00:00:00,0,1,1,652.74
2548,2024-09-01 00:00:00,0,1,0,0.0
11736,2024-09-01 00:00:00,0,1,0,0.0
9288,2024-09-01 00:00:00,0,1,0,0.0
1762,2024-09-01 00:00:00,1,1,0,0.0
6769,2024-09-01 00:00:00,1,1,0,0.0
11669,2024-09-01 00:00:00,1,1,1,3308.75
2437,2024-09-01 00:00:00,0,1,0,0.0
4555,2024-09-01 00:00:00,0,1,1,0.0
8086,2024-09-01 00:00:00,1,1,1,0.0
11444,2024-09-01 00:00:00,0,1,0,0.0
2051,2024-09-01 00:00:00,1,1,0,0.0
11704,2024-09-01 00:00:00,1,1,0,0.0
5492,2024-09-01 00:00:00,0,1,1,0.0
602,2024-09-01 00:00:00,0,1,0,0.0
11207,2024-09-01 00:00:00,1,1,0,0.0
11028,2024-09-01 00:00:00,0,1,0,0.0
4261,2024-09-01 00:00:00,0,1,0,0.0
8225,2024-09-01 00:00:00,0,1,0,0.0
560,2024-09-01 00:00:00,1,1,0,0.0
11138,2024-09-01 00:00:00,1,1,1,1564.91
7856,2024-09-01 00:00:00,0,1,0,0.0
3826,2024-09-01 00:00:00,0,1,0,0.0
8120,2024-09-01 00:00:00,1,1,0,0.0
3873,2024-09-01 00:00:00,0,1,0,0.0
8133,2024-09-01 00:00:00,1,1,0,0.0
2591,2024-09-01 00:00:00,0,1,0,0.0
10398,2024-09-01 00:00:00,1,1,0,0.0
10393,2024-09-01 00:00:00,0,1,0,0.0
1486,2024-09-01 00:00:00,0,1,0,0.0
9356,2024-09-01 00:00:00,1,1,0,0.0
2367,2024-09-01 00:00:00,0,1,1,0.0
10274,2024-09-01 00:00:00,1,1,1,2610.34
11671,2024-09-01 00:00:00,0,1,1,0.0
7326,2024-09-01 00:00:00,0,1,0,0.0
10209,2024-09-01 00:00:00,1,1,0,0.0
8364,2024-09-01 00:00:00,0,1,1,2159.02
7734,2024-09-01 00:00:00,0,1,0,0.0
6925,2024-09-01 00:00:00,0,1,0,0.0
3365,2024-09-01 00:00:00,0,1,1,177.54
5038,2024-09-01 00:00:00,0,1,0,0.0
10028,2024-09-01 00:00:00,1,1,1,3007.18
4544,2024-09-01 00:00:00,1,1,0,0.0
10536,2024-09-01 00:00:00,0,1,0,0.0
5138,2024-09-01 00:00:00,0,1,0,0.0
7831,2024-09-01 00:00:00,0,1,0,0.0
1743,2024-09-01 00:00:00,0,1,0,0.0
3798,2024-09-01 00:00:00,0,1,0,0.0
7450,2024-09-01 00:00:00,0,1,1,0.0
8616,2024-09-01 00:00:00,0,1,0,0.0
1719,2024-09-01 00:00:00,1,1,1,645.8
9183,2024-09-01 00:00:00,0,1,0,0.0
3281,2024-09-01 00:00:00,1,1,0,0.0
8079,2024-09-01 00:00:00,1,1,0,0.0
7970,2024-09-01 00:00:00,1,1,0,0.0
7216,2024-09-01 00:00:00,0,1,0,0.0
1843,2024-09-01 00:00:00,1,1,0,0.0
840,2024-09-01 00:00:00,0,1,1,165.44
11483,2024-09-01 00:00:00,1,1,0,0.0
1321,2024-09-01 00:00:00,0,1,0,0.0
11452,2024-09-01 00:00:00,0,1,0,0.0
1065,2024-09-01 00:00:00,0,1,0,0.0
10865,2024-09-01 00:00:00,1,1,0,0.0
1462,2024-09-01 00:00:00,0,1,0,0.0
10452,2024-09-01 00:00:00,0,1,0,0.0
59,2024-09-01 00:00:00,1,1,0,0.0
454,2024-09-01 00:00:00,0,1,1,0.0
9167,2024-09-01 00:00:00,0,1,0,0.0
1121,2024-09-01 00:00:00,1,1,0,0.0
7434,2024-09-01 00:00:00,0,1,0,0.0
7889,2024-09-01 00:00:00,0,1,0,0.0
2804,2024-09-01 00:00:00,0,1,1,1062.65
4456,2024-09-01 00:00:00,0,1,1,2042.21
2829,2024-09-01 00:00:00,0,1,0,0.0
9559,2024-09-01 00:00:00,0,1,0,0.0
4479,2024-09-01 00:00:00,0,1,1,274.65
4463,2024-09-01 00:00:00,1,1,0,0.0
