transaction_id,user_id,product_id,transaction_time,transaction_type,amount
2445,8611,2,2024-06-22 15:00:00,buy,669.52
679,2343,2,2024-06-22 15:00:00,buy,4657.34
1886,6770,1,2024-06-22 15:00:00,buy,9267.59
539,1818,4,2024-06-22 15:00:00,buy,862.08
3097,10917,3,2024-06-22 15:00:00,buy,675.71
467,1523,2,2024-06-22 15:00:00,buy,703.89
2370,8323,2,2024-06-23 11:00:00,redeem,296.38
380,1336,1,2024-06-23 14:00:00,buy,7079.2
1096,3982,2,2024-06-23 14:00:00,buy,80000.0
1136,4125,2,2024-06-23 14:00:00,buy,4610.34
1556,5685,3,2024-06-23 15:00:00,buy,590.92
1464,5415,5,2024-06-23 15:00:00,buy,2375.57
2637,9251,2,2024-06-23 15:00:00,buy,778.08
3345,11750,6,2024-06-23 15:00:00,buy,3270.25
203,749,2,2024-06-23 15:00:00,buy,1745.27
1432,5359,4,2024-06-23 15:00:00,buy,259.68
240,895,2,2024-06-24 11:00:00,redeem,277.54
1037,3819,8,2024-06-24 15:00:00,buy,1399.52
651,2309,8,2024-06-24 15:00:00,buy,426.15
1511,5584,4,2024-06-24 15:00:00,buy,2266.49
1416,5316,8,2024-06-24 15:00:00,buy,303.89
3080,10881,4,2024-06-24 15:00:00,buy,2449.28
2187,7700,3,2024-06-25 11:00:00,redeem,144.67
2023,7204,5,2024-06-25 14:00:00,buy,1352.97
484,1626,2,2024-06-25 14:00:00,buy,1227.14
903,3292,4,2024-06-25 14:00:00,buy,11728.93
1749,6316,2,2024-06-25 14:00:00,buy,1856.31
1521,5600,5,2024-06-25 14:00:00,buy,8036.76
3292,11588,1,2024-06-25 14:00:00,buy,10434.16
1840,6602,1,2024-06-25 14:00:00,buy,1871.4
1285,4690,7,2024-06-25 15:00:00,buy,2604.19
1637,5942,7,2024-06-25 15:00:00,buy,4041.01
2970,10501,6,2024-06-25 15:00:00,buy,191.21
984,3664,1,2024-06-25 15:00:00,buy,905.02
2136,7527,3,2024-06-25 15:00:00,buy,17225.88
106,463,4,2024-06-25 15:00:00,buy,312.31
1459,5414,4,2024-06-26 11:00:00,redeem,1707.43
936,3436,4,2024-06-26 14:00:00,buy,2518.57
174,680,6,2024-06-26 14:00:00,buy,3365.48
3184,11153,7,2024-06-26 14:00:00,buy,4448.99
2641,9256,4,2024-06-26 14:00:00,buy,2293.03
3140,11034,4,2024-06-26 15:00:00,buy,753.41
1111,4010,2,2024-06-26 15:00:00,buy,2862.79
2043,7238,5,2024-06-26 15:00:00,buy,2115.18
571,2013,5,2024-06-27 11:00:00,redeem,410.76
2527,8888,2,2024-06-27 11:00:00,redeem,269.77
1133,4102,2,2024-06-27 11:00:00,redeem,1143.02
1336,4935,4,2024-06-27 14:00:00,buy,1022.89
1107,4004,8,2024-06-27 14:00:00,buy,16765.32
2415,8532,4,2024-06-27 14:00:00,buy,1121.6
290,1072,2,2024-06-27 15:00:00,buy,1594.93
3022,10652,1,2024-06-27 15:00:00,buy,560.48
761,2680,4,2024-06-27 15:00:00,buy,669.49
2762,9741,2,2024-06-27 15:00:00,buy,2078.15
2286,8019,6,2024-06-28 11:00:00,redeem,1449.4
3412,11938,3,2024-06-28 14:00:00,buy,1083.03
2492,8733,2,2024-06-28 15:00:00,buy,8045.48
1310,4796,4,2024-06-28 15:00:00,buy,1736.42
260,981,5,2024-06-28 15:00:00,buy,1438.3
2019,7193,7,2024-06-28 15:00:00,buy,2214.58
1316,4817,6,2024-06-29 14:00:00,buy,14564.55
211,823,2,2024-06-29 14:00:00,buy,100.0
3405,11931,6,2024-06-29 14:00:00,buy,1085.99
3326,11726,1,2024-06-29 14:00:00,buy,9563.93
1844,6617,4,2024-06-29 14:00:00,buy,900.13
154,637,4,2024-06-29 14:00:00,buy,27219.95
2730,9597,1,2024-06-29 15:00:00,buy,612.78
3291,11580,5,2024-06-29 15:00:00,buy,675.76
2459,8678,1,2024-06-29 15:00:00,buy,2799.2
3089,10893,2,2024-06-30 14:00:00,buy,11559.93
23,79,4,2024-06-30 14:00:00,buy,543.73
143,597,2,2024-06-30 14:00:00,buy,8947.49
2635,9249,7,2024-06-30 15:00:00,buy,886.68
3306,11640,4,2024-07-01 14:00:00,buy,9351.55
2809,9902,6,2024-07-01 14:00:00,buy,10993.71
3323,11724,4,2024-07-01 14:00:00,buy,5189.47
2271,7973,1,2024-07-01 15:00:00,buy,7904.94
1503,5561,6,2024-07-01 15:00:00,buy,797.86
1615,5836,1,2024-07-01 15:00:00,buy,1419.63
1051,3852,5,2024-07-01 15:00:00,buy,12221.79
1483,5488,6,2024-07-02 15:00:00,buy,747.24
1356,5057,6,2024-07-02 15:00:00,buy,777.59
1258,4475,3,2024-07-03 14:00:00,buy,4406.63
1836,6597,1,2024-07-03 14:00:00,buy,10171.36
2869,10135,1,2024-07-03 14:00:00,buy,13889.27
2978,10515,8,2024-07-03 15:00:00,buy,2583.86
3351,11759,4,2024-07-03 15:00:00,buy,1369.93
2806,9864,2,2024-07-03 15:00:00,buy,557.51
1577,5723,1,2024-07-03 15:00:00,buy,1107.95
397,1374,1,2024-07-03 15:00:00,buy,1464.33
848,3035,6,2024-07-03 15:00:00,buy,705.04
806,2862,2,2024-07-03 15:00:00,buy,3397.06
2502,8767,1,2024-07-04 11:00:00,redeem,2227.75
1822,6572,1,2024-07-04 14:00:00,buy,266.4
652,2314,1,2024-07-04 14:00:00,buy,4940.13
2696,9442,2,2024-07-04 14:00:00,buy,4516.85
3137,11033,1,2024-07-04 14:00:00,buy,2092.57
1092,3954,1,2024-07-04 14:00:00,buy,1682.35
2528,8888,2,2024-07-04 15:00:00,buy,717.89
478,1615,8,2024-07-04 15:00:00,buy,2680.28
932,3428,8,2024-07-04 15:00:00,buy,562.5
2427,8560,7,2024-07-04 15:00:00,buy,567.78
1582,5745,4,2024-07-04 15:00:00,buy,4696.83
1186,4272,6,2024-07-04 15:00:00,buy,4957.98
792,2790,7,2024-07-05 11:00:00,redeem,478.61
137,573,4,2024-07-05 11:00:00,redeem,116.4
2349,8243,6,2024-07-05 14:00:00,buy,5613.98
1580,5736,6,2024-07-05 14:00:00,buy,3122.28
2009,7174,7,2024-07-05 14:00:00,buy,1591.82
2387,8368,4,2024-07-05 14:00:00,buy,668.08
89,372,1,2024-07-05 14:00:00,buy,684.23
1290,4724,4,2024-07-05 14:00:00,buy,2565.03
291,1072,2,2024-07-05 15:00:00,buy,4733.5
431,1438,5,2024-07-05 15:00:00,buy,475.63
3346,11750,2,2024-07-05 15:00:00,buy,2181.21
1251,4461,6,2024-07-05 15:00:00,buy,3462.85
2592,9092,2,2024-07-05 15:00:00,buy,2512.81
2858,10088,4,2024-07-05 15:00:00,buy,2867.83
2262,7937,6,2024-07-05 15:00:00,buy,1552.83
138,573,6,2024-07-05 15:00:00,buy,248.59
102,418,4,2024-07-06 14:00:00,buy,12661.71
2506,8818,7,2024-07-06 14:00:00,buy,10315.81
1370,5096,3,2024-07-06 14:00:00,buy,389.65
28,94,4,2024-07-06 14:00:00,buy,1209.35
2156,7607,6,2024-07-06 14:00:00,buy,753.86
1441,5387,6,2024-07-06 14:00:00,buy,2976.91
1947,6976,8,2024-07-06 15:00:00,buy,608.01
3067,10794,1,2024-07-06 15:00:00,buy,653.59
2463,8684,1,2024-07-06 15:00:00,buy,366.87
667,2327,3,2024-07-07 11:00:00,redeem,1065.91
953,3520,2,2024-07-07 14:00:00,buy,5751.76
2815,9926,3,2024-07-07 14:00:00,buy,2446.02
958,3534,1,2024-07-07 14:00:00,buy,1905.27
3420,11992,4,2024-07-07 14:00:00,buy,9953.12
3245,11374,3,2024-07-07 15:00:00,buy,4523.81
1027,3798,2,2024-07-07 15:00:00,buy,1036.17
1331,4904,4,2024-07-07 15:00:00,buy,5080.14
987,3666,3,2024-07-07 15:00:00,buy,165.94
1805,6519,3,2024-07-07 15:00:00,buy,1402.98
1648,5972,3,2024-07-07 15:00:00,buy,1798.06
2566,9044,4,2024-07-08 14:00:00,buy,1003.85
1326,4860,1,2024-07-08 14:00:00,buy,26669.77
859,3099,7,2024-07-08 14:00:00,buy,5927.46
894,3260,1,2024-07-08 14:00:00,buy,1381.41
2759,9735,6,2024-07-08 14:00:00,buy,6703.48
593,2135,6,2024-07-08 15:00:00,buy,3950.39
49,205,4,2024-07-08 15:00:00,buy,281.67
3388,11900,1,2024-07-08 15:00:00,buy,355.03
2724,9545,8,2024-07-08 15:00:00,buy,368.16
3036,10692,6,2024-07-08 15:00:00,buy,2699.16
257,958,3,2024-07-09 15:00:00,buy,1637.59
635,2254,6,2024-07-09 15:00:00,buy,737.04
548,1879,7,2024-07-09 15:00:00,buy,1869.73
1362,5075,1,2024-07-09 15:00:00,buy,334.2
775,2732,8,2024-07-09 15:00:00,buy,359.0
3300,11599,1,2024-07-10 11:00:00,redeem,210.4
771,2727,2,2024-07-10 14:00:00,buy,2356.9
1864,6683,1,2024-07-10 14:00:00,buy,1601.84
300,1105,4,2024-07-10 15:00:00,buy,1704.03
1980,7078,4,2024-07-10 15:00:00,buy,165.0
2190,7706,1,2024-07-10 15:00:00,buy,1287.68
2783,9798,3,2024-07-10 15:00:00,buy,1165.68
697,2463,4,2024-07-10 15:00:00,buy,100.0
3350,11759,4,2024-07-11 11:00:00,redeem,351.61
2061,7294,5,2024-07-11 11:00:00,redeem,3007.77
186,719,1,2024-07-11 14:00:00,buy,347.87
581,2076,1,2024-07-11 14:00:00,buy,567.43
374,1320,6,2024-07-11 14:00:00,buy,7433.45
322,1143,1,2024-07-11 15:00:00,buy,219.2
2112,7401,3,2024-07-11 15:00:00,buy,411.18
108,463,2,2024-07-11 15:00:00,buy,830.9
201,743,2,2024-07-12 11:00:00,redeem,1512.47
24,89,6,2024-07-12 14:00:00,buy,2473.49
2003,7155,4,2024-07-12 14:00:00,buy,23779.52
1990,7122,2,2024-07-12 14:00:00,buy,992.4
2064,7304,5,2024-07-12 15:00:00,buy,3393.59
534,1804,4,2024-07-12 15:00:00,buy,940.0
1407,5244,6,2024-07-12 15:00:00,buy,4624.39
2587,9089,4,2024-07-13 14:00:00,buy,131.37
1332,4907,2,2024-07-13 14:00:00,buy,18918.14
1901,6827,7,2024-07-13 14:00:00,buy,2567.9
2235,7832,1,2024-07-13 14:00:00,buy,10210.71
2574,9068,4,2024-07-13 14:00:00,buy,3295.37
2910,10335,1,2024-07-13 14:00:00,buy,3421.44
37,169,3,2024-07-13 14:00:00,buy,1509.19
2601,9134,6,2024-07-13 14:00:00,buy,1004.61
1665,6048,1,2024-07-13 15:00:00,buy,215.4
1589,5753,6,2024-07-13 15:00:00,buy,1364.6
2124,7459,4,2024-07-13 15:00:00,buy,2864.14
1505,5574,6,2024-07-13 15:00:00,buy,3299.08
2333,8162,8,2024-07-13 15:00:00,buy,1335.24
2779,9793,3,2024-07-14 14:00:00,buy,1178.36
1172,4199,4,2024-07-14 15:00:00,buy,376.08
490,1658,4,2024-07-14 15:00:00,buy,3459.53
5,18,4,2024-07-14 15:00:00,buy,3080.22
3240,11359,1,2024-07-14 15:00:00,buy,464.76
212,823,5,2024-07-14 15:00:00,buy,189.06
2066,7324,1,2024-07-14 15:00:00,buy,455.27
975,3636,1,2024-07-14 15:00:00,buy,100.0
342,1193,3,2024-07-15 11:00:00,redeem,338.31
503,1703,4,2024-07-15 14:00:00,buy,487.49
2160,7639,2,2024-07-15 14:00:00,buy,1685.53
2316,8097,3,2024-07-15 14:00:00,buy,18428.23
1698,6185,1,2024-07-15 14:00:00,buy,6080.5
521,1793,2,2024-07-15 15:00:00,buy,450.51
500,1679,5,2024-07-15 15:00:00,buy,5757.01
3333,11744,5,2024-07-16 14:00:00,buy,8340.59
2558,9006,2,2024-07-16 14:00:00,buy,280.24
3189,11185,1,2024-07-16 14:00:00,buy,8449.13
1738,6278,1,2024-07-16 14:00:00,buy,990.17
1247,4455,2,2024-07-16 15:00:00,buy,1681.11
2880,10216,2,2024-07-16 15:00:00,buy,611.29
2245,7856,1,2024-07-16 15:00:00,buy,4897.27
2608,9139,8,2024-07-16 15:00:00,buy,774.83
3226,11309,2,2024-07-16 15:00:00,buy,520.12
1166,4188,4,2024-07-17 11:00:00,redeem,609.81
2757,9697,3,2024-07-17 14:00:00,buy,2541.54
2494,8738,3,2024-07-17 14:00:00,buy,4572.01
71,295,1,2024-07-17 14:00:00,buy,1726.83
1153,4178,3,2024-07-17 14:00:00,buy,14118.95
2329,8152,3,2024-07-17 14:00:00,buy,2722.51
2215,7759,1,2024-07-17 14:00:00,buy,4535.28
1242,4453,5,2024-07-17 14:00:00,buy,388.54
470,1583,3,2024-07-17 15:00:00,buy,7015.41
1927,6898,1,2024-07-17 15:00:00,buy,423.09
2055,7282,3,2024-07-17 15:00:00,buy,282.44
485,1626,5,2024-07-17 15:00:00,buy,442.46
1406,5244,4,2024-07-18 11:00:00,redeem,1162.71
1694,6178,8,2024-07-18 14:00:00,buy,4374.34
964,3590,2,2024-07-18 14:00:00,buy,667.15
1762,6355,1,2024-07-18 14:00:00,buy,1578.26
112,469,1,2024-07-18 15:00:00,buy,6201.15
482,1616,6,2024-07-18 15:00:00,buy,8400.39
1756,6340,7,2024-07-18 15:00:00,buy,608.07
2495,8739,1,2024-07-19 14:00:00,buy,5596.91
2228,7801,4,2024-07-19 14:00:00,buy,6592.84
3060,10758,3,2024-07-19 14:00:00,buy,1669.49
685,2417,7,2024-07-19 14:00:00,buy,7015.65
1722,6235,5,2024-07-19 15:00:00,buy,218.34
2079,7350,5,2024-07-19 15:00:00,buy,2436.91
141,591,6,2024-07-19 15:00:00,buy,479.82
56,220,6,2024-07-19 15:00:00,buy,2658.86
306,1118,4,2024-07-19 15:00:00,buy,3293.92
2908,10324,2,2024-07-19 15:00:00,buy,857.07
2629,9224,4,2024-07-20 11:00:00,redeem,150.66
348,1211,4,2024-07-20 14:00:00,buy,2051.73
349,1216,7,2024-07-20 14:00:00,buy,4364.08
580,2058,6,2024-07-20 14:00:00,buy,5319.06
1270,4520,1,2024-07-20 15:00:00,buy,2971.26
1837,6597,1,2024-07-20 15:00:00,buy,3176.42
1445,5395,1,2024-07-20 15:00:00,buy,1729.59
2992,10591,2,2024-07-20 15:00:00,buy,1123.75
1466,5432,6,2024-07-20 15:00:00,buy,182.63
1293,4736,3,2024-07-21 11:00:00,redeem,515.99
1527,5615,6,2024-07-21 11:00:00,redeem,1309.04
1606,5826,4,2024-07-21 14:00:00,buy,7511.18
892,3252,3,2024-07-21 14:00:00,buy,199.01
1085,3928,3,2024-07-21 14:00:00,buy,252.92
904,3293,1,2024-07-21 14:00:00,buy,2901.24
1304,4793,5,2024-07-21 14:00:00,buy,4657.03
3072,10845,4,2024-07-21 14:00:00,buy,1305.3
3390,11900,3,2024-07-21 15:00:00,buy,827.54
2957,10477,3,2024-07-21 15:00:00,buy,1275.95
381,1336,3,2024-07-21 15:00:00,buy,1876.03
50,205,1,2024-07-21 15:00:00,buy,206.84
2471,8706,2,2024-07-22 11:00:00,redeem,1001.62
1775,6407,2,2024-07-22 14:00:00,buy,3868.88
1005,3744,6,2024-07-22 14:00:00,buy,798.88
917,3367,4,2024-07-22 14:00:00,buy,1299.29
2479,8724,6,2024-07-22 14:00:00,buy,14725.93
1561,5697,4,2024-07-22 15:00:00,buy,2065.05
1359,5062,4,2024-07-22 15:00:00,buy,9865.79
3406,11931,6,2024-07-22 15:00:00,buy,1157.14
416,1411,8,2024-07-22 15:00:00,buy,4356.33
1702,6186,3,2024-07-22 15:00:00,buy,883.75
1579,5723,4,2024-07-22 15:00:00,buy,376.77
3112,10939,8,2024-07-22 15:00:00,buy,100.0
3368,11820,4,2024-07-22 15:00:00,buy,2735.55
233,878,1,2024-07-22 15:00:00,buy,876.09
1917,6884,2,2024-07-22 15:00:00,buy,7788.15
1040,3822,1,2024-07-23 11:00:00,redeem,369.75
1287,4702,7,2024-07-23 14:00:00,buy,10105.63
1815,6546,2,2024-07-23 14:00:00,buy,945.79
526,1795,4,2024-07-23 15:00:00,buy,9824.4
445,1452,2,2024-07-23 15:00:00,buy,3695.61
3278,11530,7,2024-07-23 15:00:00,buy,546.2
776,2732,1,2024-07-23 15:00:00,buy,323.18
123,502,3,2024-07-23 15:00:00,buy,16512.76
2866,10114,4,2024-07-24 14:00:00,buy,1700.16
2279,8009,1,2024-07-24 14:00:00,buy,892.1
471,1607,4,2024-07-24 14:00:00,buy,2949.58
712,2534,4,2024-07-24 14:00:00,buy,2635.4
1046,3832,2,2024-07-24 14:00:00,buy,1745.2
3356,11761,3,2024-07-24 15:00:00,buy,4344.56
2137,7527,4,2024-07-24 15:00:00,buy,5400.63
1845,6617,3,2024-07-24 15:00:00,buy,402.87
3203,11192,4,2024-07-24 15:00:00,buy,2321.35
3106,10934,4,2024-07-24 15:00:00,buy,100.0
2663,9331,5,2024-07-25 11:00:00,redeem,239.08
2405,8442,4,2024-07-25 14:00:00,buy,36567.3
1791,6475,4,2024-07-25 14:00:00,buy,429.51
1940,6940,3,2024-07-25 14:00:00,buy,6796.13
907,3298,2,2024-07-25 14:00:00,buy,1736.76
3281,11546,4,2024-07-25 14:00:00,buy,2433.83
2249,7872,7,2024-07-25 14:00:00,buy,100.0
2431,8585,1,2024-07-25 14:00:00,buy,3645.22
1082,3925,1,2024-07-25 15:00:00,buy,492.26
2024,7204,4,2024-07-25 15:00:00,buy,378.07
1314,4810,7,2024-07-25 15:00:00,buy,227.81
755,2673,8,2024-07-25 15:00:00,buy,5482.88
1880,6733,3,2024-07-25 15:00:00,buy,2684.23
2966,10497,4,2024-07-25 15:00:00,buy,672.42
1799,6499,1,2024-07-25 15:00:00,buy,1293.26
728,2578,7,2024-07-26 14:00:00,buy,9260.84
2577,9069,3,2024-07-26 15:00:00,buy,3735.42
1379,5132,2,2024-07-26 15:00:00,buy,597.15
989,3666,8,2024-07-26 15:00:00,buy,223.36
2478,8715,3,2024-07-27 11:00:00,redeem,179.53
2649,9297,5,2024-07-27 14:00:00,buy,4234.21
829,2956,1,2024-07-27 14:00:00,buy,4689.22
1898,6821,2,2024-07-27 14:00:00,buy,504.31
2784,9798,4,2024-07-27 15:00:00,buy,494.55
3301,11599,1,2024-07-27 15:00:00,buy,1760.16
671,2332,2,2024-07-27 15:00:00,buy,1681.56
1475,5454,6,2024-07-27 15:00:00,buy,531.57
1558,5685,6,2024-07-27 15:00:00,buy,1056.7
1806,6519,3,2024-07-28 11:00:00,redeem,643.56
2419,8546,6,2024-07-28 14:00:00,buy,1809.3
1787,6462,1,2024-07-28 14:00:00,buy,222.89
1375,5128,3,2024-07-28 14:00:00,buy,1597.38
1773,6394,4,2024-07-28 14:00:00,buy,1546.84
1539,5667,2,2024-07-28 14:00:00,buy,366.42
501,1679,6,2024-07-28 15:00:00,buy,4693.01
2276,8005,5,2024-07-28 15:00:00,buy,1117.98
370,1306,7,2024-07-28 15:00:00,buy,972.83
1449,5399,5,2024-07-28 15:00:00,buy,203.65
3124,10979,8,2024-07-28 15:00:00,buy,3301.2
856,3085,8,2024-07-28 15:00:00,buy,885.18
3238,11349,4,2024-07-29 11:00:00,redeem,172.98
2726,9568,4,2024-07-29 14:00:00,buy,241.7
1397,5216,6,2024-07-29 14:00:00,buy,2241.63
2731,9597,2,2024-07-29 15:00:00,buy,212.8
2870,10135,1,2024-07-29 15:00:00,buy,6473.28
1333,4907,3,2024-07-29 15:00:00,buy,5073.83
1113,4010,1,2024-07-29 15:00:00,buy,2203.62
286,1059,7,2024-07-30 14:00:00,buy,8467.41
2309,8083,5,2024-07-30 14:00:00,buy,14500.74
315,1135,6,2024-07-30 14:00:00,buy,15475.91
2540,8916,4,2024-07-30 14:00:00,buy,11897.42
2402,8437,2,2024-07-30 14:00:00,buy,2780.87
1823,6572,1,2024-07-30 15:00:00,buy,100.0
1682,6139,3,2024-07-30 15:00:00,buy,1179.45
1321,4819,1,2024-07-30 15:00:00,buy,1852.45
599,2153,1,2024-07-31 14:00:00,buy,2186.24
294,1079,7,2024-07-31 14:00:00,buy,3980.62
3370,11827,2,2024-07-31 14:00:00,buy,207.36
1057,3893,2,2024-07-31 15:00:00,buy,3031.72
2408,8461,2,2024-07-31 15:00:00,buy,1487.43
836,2996,4,2024-08-01 14:00:00,buy,3656.11
659,2321,1,2024-08-01 15:00:00,buy,1120.43
2861,10104,4,2024-08-01 15:00:00,buy,18918.46
2982,10572,4,2024-08-01 15:00:00,buy,4199.03
491,1658,4,2024-08-01 15:00:00,buy,3667.87
860,3099,7,2024-08-01 15:00:00,buy,4188.42
1271,4520,6,2024-08-01 15:00:00,buy,1322.59
1499,5545,3,2024-08-02 14:00:00,buy,5919.82
1273,4542,4,2024-08-02 14:00:00,buy,748.57
985,3664,1,2024-08-02 15:00:00,buy,2451.22
1904,6855,6,2024-08-02 15:00:00,buy,4273.61
721,2554,4,2024-08-02 15:00:00,buy,331.38
1676,6105,4,2024-08-02 15:00:00,buy,2731.51
1461,5414,6,2024-08-02 15:00:00,buy,6345.28
2473,8706,6,2024-08-02 15:00:00,buy,3728.8
3195,11187,3,2024-08-03 14:00:00,buy,2460.79
1846,6618,6,2024-08-03 14:00:00,buy,2626.08
2959,10482,4,2024-08-03 14:00:00,buy,904.54
2158,7637,6,2024-08-03 14:00:00,buy,6434.46
1382,5144,1,2024-08-03 15:00:00,buy,122.25
1195,4303,6,2024-08-03 15:00:00,buy,1061.01
2787,9803,3,2024-08-03 15:00:00,buy,171.24
3032,10670,6,2024-08-04 14:00:00,buy,1756.98
2671,9382,3,2024-08-04 14:00:00,buy,1456.62
367,1298,1,2024-08-04 14:00:00,buy,7525.67
3149,11057,4,2024-08-04 14:00:00,buy,3556.42
3038,10700,1,2024-08-04 14:00:00,buy,387.54
2638,9251,2,2024-08-04 15:00:00,buy,428.37
2810,9902,4,2024-08-04 15:00:00,buy,3009.16
2697,9442,7,2024-08-04 15:00:00,buy,1582.83
2575,9068,4,2024-08-04 15:00:00,buy,1912.9
3081,10881,4,2024-08-05 11:00:00,redeem,1346.5
1892,6809,1,2024-08-05 14:00:00,buy,2558.04
1255,4469,4,2024-08-05 14:00:00,buy,6826.84
2645,9273,1,2024-08-05 14:00:00,buy,6436.0
2306,8053,2,2024-08-05 14:00:00,buy,5990.61
1259,4475,4,2024-08-05 15:00:00,buy,2696.33
730,2581,6,2024-08-05 15:00:00,buy,4268.24
1522,5600,5,2024-08-05 15:00:00,buy,8477.88
937,3436,3,2024-08-05 15:00:00,buy,1562.93
2296,8041,4,2024-08-06 11:00:00,redeem,127.73
2455,8671,6,2024-08-06 14:00:00,buy,2882.21
3217,11283,5,2024-08-06 14:00:00,buy,6067.43
1289,4720,4,2024-08-06 14:00:00,buy,100.0
1750,6316,8,2024-08-06 15:00:00,buy,219.65
1949,6976,1,2024-08-06 15:00:00,buy,528.95
2428,8560,3,2024-08-06 15:00:00,buy,682.61
2567,9044,6,2024-08-06 15:00:00,buy,271.32
18,65,2,2024-08-06 15:00:00,buy,849.17
1205,4336,6,2024-08-06 15:00:00,buy,1259.55
895,3260,8,2024-08-06 15:00:00,buy,2349.69
2004,7155,5,2024-08-06 15:00:00,buy,3868.04
1380,5132,2,2024-08-06 15:00:00,buy,333.83
1143,4140,4,2024-08-06 15:00:00,buy,5818.74
2979,10523,3,2024-08-07 14:00:00,buy,9635.19
2758,9713,6,2024-08-07 14:00:00,buy,396.4
2446,8625,4,2024-08-07 14:00:00,buy,1860.17
1182,4248,4,2024-08-07 14:00:00,buy,16587.93
3163,11109,6,2024-08-07 14:00:00,buy,22419.91
187,720,4,2024-08-07 14:00:00,buy,4146.69
3041,10720,1,2024-08-07 14:00:00,buy,5912.72
1298,4755,3,2024-08-07 14:00:00,buy,24815.84
2505,8810,1,2024-08-07 15:00:00,buy,387.93
1368,5087,6,2024-08-07 15:00:00,buy,270.86
2733,9597,4,2024-08-07 15:00:00,buy,157.51
2748,9668,4,2024-08-08 14:00:00,buy,1598.33
2044,7244,6,2024-08-08 14:00:00,buy,1462.26
1226,4388,4,2024-08-08 14:00:00,buy,5796.82
1315,4810,7,2024-08-08 15:00:00,buy,426.38
3327,11726,8,2024-08-08 15:00:00,buy,2618.15
142,591,4,2024-08-08 15:00:00,buy,922.36
1403,5242,8,2024-08-09 14:00:00,buy,1687.76
1343,4963,4,2024-08-09 14:00:00,buy,1396.17
1828,6581,6,2024-08-09 14:00:00,buy,32320.34
1047,3832,7,2024-08-09 15:00:00,buy,679.23
913,3324,2,2024-08-09 15:00:00,buy,811.01
1981,7081,1,2024-08-10 14:00:00,buy,3673.64
869,3181,1,2024-08-10 14:00:00,buy,1916.87
714,2540,2,2024-08-10 14:00:00,buy,17723.12
2400,8426,3,2024-08-10 15:00:00,buy,7852.24
2820,9960,4,2024-08-11 14:00:00,buy,2071.39
3259,11425,1,2024-08-11 14:00:00,buy,10019.81
2416,8532,2,2024-08-11 15:00:00,buy,205.47
311,1125,3,2024-08-11 15:00:00,buy,1405.9
2232,7829,1,2024-08-11 15:00:00,buy,3226.14
3324,11724,4,2024-08-11 15:00:00,buy,3172.44
1991,7122,1,2024-08-11 15:00:00,buy,685.98
2692,9437,7,2024-08-12 14:00:00,buy,6691.22
2845,10054,1,2024-08-12 14:00:00,buy,407.05
1834,6590,6,2024-08-12 14:00:00,buy,997.15
2625,9221,5,2024-08-12 14:00:00,buy,3760.2
2384,8353,6,2024-08-12 15:00:00,buy,680.51
993,3670,2,2024-08-12 15:00:00,buy,1932.71
1317,4817,4,2024-08-12 15:00:00,buy,6113.76
2350,8243,5,2024-08-12 15:00:00,buy,8076.51
637,2254,6,2024-08-12 15:00:00,buy,120.33
144,597,2,2024-08-12 15:00:00,buy,5000.81
698,2463,6,2024-08-12 15:00:00,buy,132.02
45,190,3,2024-08-13 14:00:00,buy,1141.47
2385,8355,3,2024-08-13 14:00:00,buy,9531.15
2533,8913,6,2024-08-13 14:00:00,buy,2634.2
1337,4935,2,2024-08-13 15:00:00,buy,670.38
1261,4482,8,2024-08-13 15:00:00,buy,656.11
3114,10939,1,2024-08-13 15:00:00,buy,178.97
830,2956,2,2024-08-13 15:00:00,buy,738.64
3029,10662,2,2024-08-13 15:00:00,buy,12207.85
1549,5681,3,2024-08-14 14:00:00,buy,9868.89
2254,7904,6,2024-08-14 14:00:00,buy,30803.91
1568,5705,2,2024-08-14 14:00:00,buy,6467.63
1962,7021,2,2024-08-14 14:00:00,buy,9110.15
2035,7232,2,2024-08-14 14:00:00,buy,7698.18
1006,3744,4,2024-08-14 15:00:00,buy,219.2
2480,8724,6,2024-08-14 15:00:00,buy,1218.74
2236,7832,1,2024-08-14 15:00:00,buy,5645.98
1488,5507,6,2024-08-14 15:00:00,buy,639.4
261,981,5,2024-08-14 15:00:00,buy,1688.11
1159,4187,5,2024-08-14 15:00:00,buy,189.81
2602,9134,5,2024-08-14 15:00:00,buy,368.84
504,1703,3,2024-08-14 15:00:00,buy,861.19
2214,7754,2,2024-08-15 11:00:00,redeem,155.69
2248,7864,2,2024-08-15 11:00:00,redeem,3012.06
80,310,8,2024-08-15 11:00:00,redeem,125.43
547,1879,1,2024-08-15 11:00:00,redeem,274.62
2876,10212,3,2024-08-15 14:00:00,buy,3426.48
2105,7397,2,2024-08-15 15:00:00,buy,1165.86
1703,6186,1,2024-08-15 15:00:00,buy,333.33
849,3035,5,2024-08-15 15:00:00,buy,1615.35
1421,5331,6,2024-08-16 14:00:00,buy,1245.89
2342,8228,4,2024-08-16 14:00:00,buy,4271.86
1643,5963,4,2024-08-16 14:00:00,buy,18967.94
1371,5120,3,2024-08-16 14:00:00,buy,554.44
1034,3818,1,2024-08-16 15:00:00,buy,5374.06
905,3293,4,2024-08-16 15:00:00,buy,1001.19
2222,7774,1,2024-08-16 15:00:00,buy,5778.11
