user_id,risk_profile,acquisition_channel,aum,buy_frequency,last_buy_at,aum_quartile,frequency_quartile,strategy_segment
4744,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4745,balanced,organic,0.0,0,,0,0,low_engagement
4746,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4747,balanced,bank_partner,0.0,0,,0,0,low_engagement
4748,balanced,social,0.0,0,,0,0,low_engagement
4749,cautious,paid_search,0.0,0,,0,0,low_engagement
4750,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4751,balanced,bank_partner,0.0,0,,0,0,low_engagement
4753,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4754,aggressive,organic,0.0,0,,0,0,low_engagement
4756,balanced,paid_search,0.0,0,,0,0,low_engagement
4757,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
4758,aggressive,organic,0.0,0,,0,0,low_engagement
4759,aggressive,organic,0.0,0,,0,0,low_engagement
4761,balanced,paid_search,0.0,0,,0,0,low_engagement
4762,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
4763,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4764,cautious,paid_search,0.0,0,,0,0,low_engagement
4765,cautious,referral,0.0,0,,0,0,low_engagement
4766,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4767,aggressive,social,0.0,0,,0,0,low_engagement
4768,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4769,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
4770,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
4771,cautious,bank_partner,0.0,0,,0,0,low_engagement
4772,cautious,social,0.0,0,,0,0,low_engagement
4773,balanced,social,0.0,0,,0,0,low_engagement
4774,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
4775,aggressive,paid_search,0.0,0,,0,0,low_engagement
4776,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4777,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4778,balanced,organic,0.0,0,,0,0,low_engagement
4779,aggressive,social,0.0,0,,0,0,low_engagement
4780,balanced,referral,0.0,0,,0,0,low_engagement
4781,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4782,balanced,bank_partner,0.0,0,,0,0,low_engagement
4783,balanced,paid_search,0.0,0,,0,0,low_engagement
4784,aggressive,referral,0.0,0,,0,0,low_engagement
4785,balanced,social,0.0,0,,0,0,low_engagement
4786,balanced,referral,0.0,0,,0,0,low_engagement
4787,balanced,paid_search,0.0,0,,0,0,low_engagement
4788,aggressive,organic,0.0,0,,0,0,low_engagement
4789,aggressive,paid_search,0.0,0,,0,0,low_engagement
4790,balanced,social,0.0,0,,0,0,low_engagement
4791,cautious,social,0.0,0,,0,0,low_engagement
4792,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4794,balanced,paid_search,0.0,0,,0,0,low_engagement
4797,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
4798,cautious,bank_partner,0.0,0,,0,0,low_engagement
4799,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4800,cautious,bank_partner,0.0,0,,0,0,low_engagement
4801,cautious,referral,0.0,0,,0,0,low_engagement
4802,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
4803,cautious,organic,0.0,0,,0,0,low_engagement
4804,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4805,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
4806,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4808,cautious,social,0.0,0,,0,0,low_engagement
4809,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
4811,cautious,organic,0.0,0,,0,0,low_engagement
4812,balanced,organic,0.0,0,,0,0,low_engagement
4813,cautious,paid_search,0.0,0,,0,0,low_engagement
4814,balanced,social,0.0,0,,0,0,low_engagement
4815,balanced,social,0.0,0,,0,0,low_engagement
4816,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4818,cautious,paid_search,0.0,0,,0,0,low_engagement
4820,cautious,organic,0.0,0,,0,0,low_engagement
4821,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4822,balanced,referral,0.0,0,,0,0,low_engagement
4823,cautious,referral,0.0,0,,0,0,low_engagement
4825,balanced,referral,0.0,0,,0,0,low_engagement
4826,aggressive,organic,0.0,0,,0,0,low_engagement
4827,cautious,social,0.0,0,,0,0,low_engagement
4828,cautious,organic,0.0,0,,0,0,low_engagement
4829,balanced,social,0.0,0,,0,0,low_engagement
4830,balanced,social,0.0,0,,0,0,low_engagement
4831,cautious,bank_partner,0.0,0,,0,0,low_engagement
4832,balanced,social,0.0,0,,0,0,low_engagement
4833,cautious,paid_search,0.0,0,,0,0,low_engagement
4834,aggressive,paid_search,0.0,0,,0,0,low_engagement
4835,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
4836,balanced,referral,0.0,0,,0,0,low_engagement
4837,cautious,social,0.0,0,,0,0,low_engagement
4838,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4839,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4840,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4841,cautious,referral,0.0,0,,0,0,low_engagement
4842,balanced,paid_search,0.0,0,,0,0,low_engagement
4843,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4844,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4845,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4846,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4847,cautious,organic,0.0,0,,0,0,low_engagement
4848,cautious,bank_partner,0.0,0,,0,0,low_engagement
4849,aggressive,paid_search,0.0,0,,0,0,low_engagement
4850,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4851,cautious,organic,0.0,0,,0,0,low_engagement
4852,cautious,organic,0.0,0,,0,0,low_engagement
4853,cautious,bank_partner,0.0,0,,0,0,low_engagement
4854,balanced,paid_search,0.0,0,,0,0,low_engagement
4855,balanced,organic,0.0,0,,0,0,low_engagement
4856,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
4857,cautious,organic,0.0,0,,0,0,low_engagement
4858,aggressive,organic,0.0,0,,0,0,low_engagement
4859,balanced,referral,0.0,0,,0,0,low_engagement
4862,aggressive,organic,0.0,0,,0,0,low_engagement
4863,balanced,organic,0.0,0,,0,0,low_engagement
4864,cautious,social,0.0,0,,0,0,low_engagement
4865,aggressive,referral,0.0,0,,0,0,low_engagement
4866,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4867,cautious,paid_search,0.0,0,,0,0,low_engagement
4868,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4869,cautious,social,0.0,0,,0,0,low_engagement
4870,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
4871,aggressive,organic,0.0,0,,0,0,low_engagement
4872,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4873,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4874,cautious,bank_partner,0.0,0,,0,0,low_engagement
4875,balanced,paid_search,0.0,0,,0,0,low_engagement
4876,cautious,social,0.0,0,,0,0,low_engagement
4877,cautious,organic,0.0,0,,0,0,low_engagement
4878,aggressive,organic,0.0,0,,0,0,low_engagement
4879,aggressive,social,0.0,0,,0,0,low_engagement
4880,balanced,bank_partner,0.0,0,,0,0,low_engagement
4881,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
4882,balanced,organic,0.0,0,,0,0,low_engagement
4883,balanced,organic,0.0,0,,0,0,low_engagement
4884,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
4885,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4886,balanced,paid_search,0.0,0,,0,0,low_engagement
4887,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4888,balanced,bank_partner,0.0,0,,0,0,low_engagement
4889,cautious,paid_search,0.0,0,,0,0,low_engagement
4890,balanced,paid_search,0.0,0,,0,0,low_engagement
4891,cautious,bank_partner,0.0,0,,0,0,low_engagement
4892,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4893,balanced,referral,0.0,0,,0,0,low_engagement
4894,balanced,social,0.0,0,,0,0,low_engagement
4895,aggressive,social,0.0,0,,0,0,low_engagement
4896,balanced,paid_search,0.0,0,,0,0,low_engagement
4897,aggressive,social,0.0,0,,0,0,low_engagement
4898,balanced,paid_search,0.0,0,,0,0,low_engagement
4899,aggressive,paid_search,0.0,0,,0,0,low_engagement
4900,aggressive,paid_search,0.0,0,,0,0,low_engagement
4901,balanced,paid_search,0.0,0,,0,0,low_engagement
4902,balanced,bank_partner,0.0,0,,0,0,low_engagement
4903,aggressive,social,0.0,0,,0,0,low_engagement
4905,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4906,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
4908,cautious,paid_search,0.0,0,,0,0,low_engagement
4909,aggressive,referral,0.0,0,,0,0,low_engagement
4910,balanced,paid_search,0.0,0,,0,0,low_engagement
4911,balanced,bank_partner,0.0,0,,0,0,low_engagement
4912,balanced,paid_search,0.0,0,,0,0,low_engagement
4913,balanced,organic,0.0,0,,0,0,low_engagement
4914,cautious,paid_search,0.0,0,,0,0,low_engagement
4915,balanced,social,0.0,0,,0,0,low_engagement
4916,balanced,organic,0.0,0,,0,0,low_engagement
4917,cautious,bank_partner,0.0,0,,0,0,low_engagement
4918,cautious,social,0.0,0,,0,0,low_engagement
4919,aggressive,referral,0.0,0,,0,0,low_engagement
4920,balanced,referral,0.0,0,,0,0,low_engagement
4921,balanced,paid_search,0.0,0,,0,0,low_engagement
4922,cautious,paid_search,0.0,0,,0,0,low_engagement
4923,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4924,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4925,aggressive,social,0.0,0,,0,0,low_engagement
4926,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4928,balanced,organic,0.0,0,,0,0,low_engagement
4929,balanced,referral,0.0,0,,0,0,low_engagement
4930,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
4931,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
4932,balanced,paid_search,0.0,0,,0,0,low_engagement
4933,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4934,balanced,social,0.0,0,,0,0,low_engagement
4936,balanced,organic,0.0,0,,0,0,low_engagement
4937,balanced,organic,0.0,0,,0,0,low_engagement
4938,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
4939,balanced,social,0.0,0,,0,0,low_engagement
4940,balanced,social,0.0,0,,0,0,low_engagement
4941,balanced,paid_search,0.0,0,,0,0,low_engagement
4942,aggressive,organic,0.0,0,,0,0,low_engagement
4943,aggressive,referral,0.0,0,,0,0,low_engagement
4944,balanced,bank_partner,0.0,0,,0,0,low_engagement
4945,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
4946,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4947,balanced,bank_partner,0.0,0,,0,0,low_engagement
4948,cautious,referral,0.0,0,,0,0,low_engagement
4950,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4951,cautious,organic,0.0,0,,0,0,low_engagement
4953,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4954,cautious,social,0.0,0,,0,0,low_engagement
4955,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
4956,aggressive,social,0.0,0,,0,0,low_engagement
4957,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
4958,cautious,paid_search,0.0,0,,0,0,low_engagement
4959,aggressive,referral,0.0,0,,0,0,low_engagement
4960,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4961,balanced,bank_partner,0.0,0,,0,0,low_engagement
4962,balanced,social,0.0,0,,0,0,low_engagement
4964,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4965,balanced,referral,0.0,0,,0,0,low_engagement
4966,aggressive,organic,0.0,0,,0,0,low_engagement
4967,cautious,social,0.0,0,,0,0,low_engagement
4968,balanced,referral,0.0,0,,0,0,low_engagement
4969,balanced,organic,0.0,0,,0,0,low_engagement
4970,cautious,paid_search,0.0,0,,0,0,low_engagement
4972,balanced,bank_partner,0.0,0,,0,0,low_engagement
4973,balanced,organic,0.0,0,,0,0,low_engagement
4974,cautious,social,0.0,0,,0,0,low_engagement
4975,balanced,paid_search,0.0,0,,0,0,low_engagement
4976,cautious,organic,0.0,0,,0,0,low_engagement
4977,aggressive,paid_search,0.0,0,,0,0,low_engagement
4978,aggressive,social,0.0,0,,0,0,low_engagement
4979,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
4980,balanced,paid_search,0.0,0,,0,0,low_engagement
4981,balanced,referral,0.0,0,,0,0,low_engagement
4982,balanced,organic,0.0,0,,0,0,low_engagement
4983,balanced,referral,0.0,0,,0,0,low_engagement
4984,balanced,organic,0.0,0,,0,0,low_engagement
4985,aggressive,bank_partner,0.0,0,,0,0,low_engagement
4986,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4987,balanced,referral,0.0,0,,0,0,low_engagement
4988,cautious,bank_partner,0.0,0,,0,0,low_engagement
4989,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
4990,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
4991,cautious,organic,0.0,0,,0,0,low_engagement
4992,balanced,paid_search,0.0,0,,0,0,low_engagement
4993,aggressive,paid_search,0.0,0,,0,0,low_engagement
4994,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
4995,cautious,organic,0.0,0,,0,0,low_engagement
4997,cautious,bank_partner,0.0,0,,0,0,low_engagement
4999,balanced,organic,0.0,0,,0,0,low_engagement
5000,balanced,organic,0.0,0,,0,0,low_engagement
5001,cautious,organic,0.0,0,,0,0,low_engagement
5002,cautious,referral,0.0,0,,0,0,low_engagement
5003,cautious,social,0.0,0,,0,0,low_engagement
5004,balanced,referral,0.0,0,,0,0,low_engagement
5005,aggressive,paid_search,0.0,0,,0,0,low_engagement
5006,balanced,paid_search,0.0,0,,0,0,low_engagement
5007,cautious,organic,0.0,0,,0,0,low_engagement
5008,balanced,bank_partner,0.0,0,,0,0,low_engagement
5009,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5010,cautious,organic,0.0,0,,0,0,low_engagement
5011,balanced,referral,0.0,0,,0,0,low_engagement
5012,balanced,organic,0.0,0,,0,0,low_engagement
5013,cautious,social,0.0,0,,0,0,low_engagement
5014,aggressive,social,0.0,0,,0,0,low_engagement
5015,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5016,aggressive,social,0.0,0,,0,0,low_engagement
5017,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
5018,cautious,paid_search,0.0,0,,0,0,low_engagement
5019,cautious,social,0.0,0,,0,0,low_engagement
5020,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5021,cautious,referral,0.0,0,,0,0,low_engagement
5022,cautious,referral,0.0,0,,0,0,low_engagement
5023,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
5024,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
5025,cautious,paid_search,0.0,0,,0,0,low_engagement
5026,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
5027,balanced,paid_search,0.0,0,,0,0,low_engagement
5028,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
5029,balanced,paid_search,0.0,0,,0,0,low_engagement
5030,balanced,organic,0.0,0,,0,0,low_engagement
5031,balanced,organic,0.0,0,,0,0,low_engagement
5032,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
5033,cautious,organic,0.0,0,,0,0,low_engagement
5034,aggressive,bank_partner,0.0,0,,0,0,low_engagement
5035,balanced,bank_partner,0.0,0,,0,0,low_engagement
5036,cautious,organic,0.0,0,,0,0,low_engagement
5037,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
5038,balanced,bank_partner,0.0,0,,0,0,low_engagement
5039,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5040,cautious,bank_partner,0.0,0,,0,0,low_engagement
5041,balanced,social,0.0,0,,0,0,low_engagement
5042,balanced,organic,0.0,0,,0,0,low_engagement
5043,aggressive,social,0.0,0,,0,0,low_engagement
5044,cautious,organic,0.0,0,,0,0,low_engagement
5045,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5046,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
5047,balanced,organic,0.0,0,,0,0,low_engagement
5048,aggressive,social,0.0,0,,0,0,low_engagement
5049,balanced,bank_partner,0.0,0,,0,0,low_engagement
5050,balanced,referral,0.0,0,,0,0,low_engagement
5051,balanced,social,0.0,0,,0,0,low_engagement
5052,balanced,referral,0.0,0,,0,0,low_engagement
5054,cautious,bank_partner,0.0,0,,0,0,low_engagement
5055,balanced,bank_partner,0.0,0,,0,0,low_engagement
5056,cautious,paid_search,0.0,0,,0,0,low_engagement
5058,balanced,social,0.0,0,,0,0,low_engagement
5059,cautious,referral,0.0,0,,0,0,low_engagement
5060,cautious,paid_search,0.0,0,,0,0,low_engagement
5061,cautious,paid_search,0.0,0,,0,0,low_engagement
5063,cautious,referral,0.0,0,,0,0,low_engagement
5064,cautious,bank_partner,0.0,0,,0,0,low_engagement
5065,balanced,referral,0.0,0,,0,0,low_engagement
5066,balanced,paid_search,0.0,0,,0,0,low_engagement
5067,aggressive,paid_search,0.0,0,,0,0,low_engagement
5068,balanced,organic,0.0,0,,0,0,low_engagement
5069,balanced,organic,0.0,0,,0,0,low_engagement
5070,cautious,paid_search,0.0,0,,0,0,low_engagement
5071,balanced,paid_search,0.0,0,,0,0,low_engagement
5072,cautious,organic,0.0,0,,0,0,low_engagement
5073,balanced,bank_partner,0.0,0,,0,0,low_engagement
5074,balanced,bank_partner,0.0,0,,0,0,low_engagement
5076,aggressive,paid_search,0.0,0,,0,0,low_engagement
5077,aggressive,organic,0.0,0,,0,0,low_engagement
5078,cautious,organic,0.0,0,,0,0,low_engagement
5079,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5080,cautious,bank_partner,0.0,0,,0,0,low_engagement
5081,aggressive,organic,0.0,0,,0,0,low_engagement
5082,cautious,paid_search,0.0,0,,0,0,low_engagement
5084,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
5085,balanced,referral,0.0,0,,0,0,low_engagement
5086,aggressive,organic,0.0,0,,0,0,low_engagement
5088,cautious,paid_search,0.0,0,,0,0,low_engagement
5089,cautious,social,0.0,0,,0,0,low_engagement
5090,aggressive,paid_search,0.0,0,,0,0,low_engagement
5091,cautious,paid_search,0.0,0,,0,0,low_engagement
5092,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
5094,cautious,referral,0.0,0,,0,0,low_engagement
5095,cautious,referral,0.0,0,,0,0,low_engagement
5097,cautious,referral,0.0,0,,0,0,low_engagement
5098,aggressive,social,0.0,0,,0,0,low_engagement
5099,cautious,bank_partner,0.0,0,,0,0,low_engagement
5100,balanced,referral,0.0,0,,0,0,low_engagement
5101,balanced,social,0.0,0,,0,0,low_engagement
5102,balanced,paid_search,0.0,0,,0,0,low_engagement
5103,balanced,organic,0.0,0,,0,0,low_engagement
5104,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
5105,balanced,paid_search,0.0,0,,0,0,low_engagement
5106,cautious,social,0.0,0,,0,0,low_engagement
5107,cautious,referral,0.0,0,,0,0,low_engagement
5108,cautious,organic,0.0,0,,0,0,low_engagement
5109,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
5110,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
5111,cautious,organic,0.0,0,,0,0,low_engagement
5112,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5113,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5114,aggressive,social,0.0,0,,0,0,low_engagement
5115,cautious,organic,0.0,0,,0,0,low_engagement
5116,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
5117,balanced,organic,0.0,0,,0,0,low_engagement
5118,cautious,bank_partner,0.0,0,,0,0,low_engagement
5119,aggressive,paid_search,0.0,0,,0,0,low_engagement
5122,balanced,paid_search,0.0,0,,0,0,low_engagement
5123,cautious,organic,0.0,0,,0,0,low_engagement
5124,balanced,organic,0.0,0,,0,0,low_engagement
5125,cautious,organic,0.0,0,,0,0,low_engagement
5126,cautious,paid_search,0.0,0,,0,0,low_engagement
5127,balanced,organic,0.0,0,,0,0,low_engagement
5129,cautious,organic,0.0,0,,0,0,low_engagement
5130,cautious,organic,0.0,0,,0,0,low_engagement
5133,aggressive,paid_search,0.0,0,,0,0,low_engagement
5134,balanced,organic,0.0,0,,0,0,low_engagement
5135,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5136,cautious,paid_search,0.0,0,,0,0,low_engagement
5137,aggressive,paid_search,0.0,0,,0,0,low_engagement
5138,cautious,organic,0.0,0,,0,0,low_engagement
5139,balanced,social,0.0,0,,0,0,low_engagement
5140,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
5141,balanced,referral,0.0,0,,0,0,low_engagement
5142,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5143,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5145,cautious,organic,0.0,0,,0,0,low_engagement
5146,cautious,bank_partner,0.0,0,,0,0,low_engagement
5147,balanced,paid_search,0.0,0,,0,0,low_engagement
5148,balanced,social,0.0,0,,0,0,low_engagement
5149,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
5150,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
5151,balanced,bank_partner,0.0,0,,0,0,low_engagement
5152,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5153,cautious,bank_partner,0.0,0,,0,0,low_engagement
5154,aggressive,paid_search,0.0,0,,0,0,low_engagement
5155,balanced,social,0.0,0,,0,0,low_engagement
5156,cautious,organic,0.0,0,,0,0,low_engagement
5157,balanced,referral,0.0,0,,0,0,low_engagement
5158,balanced,social,0.0,0,,0,0,low_engagement
5159,balanced,organic,0.0,0,,0,0,low_engagement
5160,balanced,referral,0.0,0,,0,0,low_engagement
5161,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
5162,cautious,social,0.0,0,,0,0,low_engagement
5163,cautious,paid_search,0.0,0,,0,0,low_engagement
5164,balanced,paid_search,0.0,0,,0,0,low_engagement
5165,balanced,referral,0.0,0,,0,0,low_engagement
5166,cautious,paid_search,0.0,0,,0,0,low_engagement
5167,cautious,organic,0.0,0,,0,0,low_engagement
5168,balanced,organic,0.0,0,,0,0,low_engagement
5169,cautious,organic,0.0,0,,0,0,low_engagement
5170,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
5171,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
5172,cautious,organic,0.0,0,,0,0,low_engagement
5173,cautious,bank_partner,0.0,0,,0,0,low_engagement
5174,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
5175,balanced,bank_partner,0.0,0,,0,0,low_engagement
5176,balanced,organic,0.0,0,,0,0,low_engagement
5177,balanced,referral,0.0,0,,0,0,low_engagement
5178,cautious,paid_search,0.0,0,,0,0,low_engagement
5179,balanced,paid_search,0.0,0,,0,0,low_engagement
5180,balanced,paid_search,0.0,0,,0,0,low_engagement
5183,balanced,organic,0.0,0,,0,0,low_engagement
5184,cautious,bank_partner,0.0,0,,0,0,low_engagement
5185,cautious,organic,0.0,0,,0,0,low_engagement
5186,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5187,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5188,aggressive,paid_search,0.0,0,,0,0,low_engagement
5189,cautious,social,0.0,0,,0,0,low_engagement
5190,balanced,social,0.0,0,,0,0,low_engagement
5191,cautious,paid_search,0.0,0,,0,0,low_engagement
5192,cautious,social,0.0,0,,0,0,low_engagement
5193,aggressive,social,0.0,0,,0,0,low_engagement
5194,balanced,organic,0.0,0,,0,0,low_engagement
5195,balanced,social,0.0,0,,0,0,low_engagement
5196,balanced,organic,0.0,0,,0,0,low_engagement
5197,balanced,paid_search,0.0,0,,0,0,low_engagement
5198,cautious,organic,0.0,0,,0,0,low_engagement
5199,cautious,organic,0.0,0,,0,0,low_engagement
5200,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5201,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5203,balanced,social,0.0,0,,0,0,low_engagement
5205,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
5206,cautious,bank_partner,0.0,0,,0,0,low_engagement
5208,balanced,social,0.0,0,,0,0,low_engagement
5209,balanced,bank_partner,0.0,0,,0,0,low_engagement
5210,balanced,paid_search,0.0,0,,0,0,low_engagement
5211,cautious,referral,0.0,0,,0,0,low_engagement
5212,balanced,organic,0.0,0,,0,0,low_engagement
5213,aggressive,paid_search,0.0,0,,0,0,low_engagement
5214,balanced,paid_search,0.0,0,,0,0,low_engagement
5215,aggressive,organic,0.0,0,,0,0,low_engagement
5217,cautious,organic,0.0,0,,0,0,low_engagement
5218,cautious,social,0.0,0,,0,0,low_engagement
5219,cautious,organic,0.0,0,,0,0,low_engagement
5220,cautious,bank_partner,0.0,0,,0,0,low_engagement
5221,cautious,referral,0.0,0,,0,0,low_engagement
5222,cautious,organic,0.0,0,,0,0,low_engagement
5224,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
5225,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
5227,aggressive,organic,0.0,0,,0,0,low_engagement
5228,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
5229,balanced,organic,0.0,0,,0,0,low_engagement
5230,aggressive,referral,0.0,0,,0,0,low_engagement
5231,aggressive,organic,0.0,0,,0,0,low_engagement
5232,balanced,bank_partner,0.0,0,,0,0,low_engagement
5233,balanced,paid_search,0.0,0,,0,0,low_engagement
5234,aggressive,organic,0.0,0,,0,0,low_engagement
5235,cautious,referral,0.0,0,,0,0,low_engagement
5237,balanced,paid_search,0.0,0,,0,0,low_engagement
5238,cautious,social,0.0,0,,0,0,low_engagement
5239,balanced,bank_partner,0.0,0,,0,0,low_engagement
5240,balanced,social,0.0,0,,0,0,low_engagement
5241,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
5243,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
5245,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
5246,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
5247,cautious,organic,0.0,0,,0,0,low_engagement
5248,balanced,referral,0.0,0,,0,0,low_engagement
5250,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
5251,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
5252,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5253,balanced,referral,0.0,0,,0,0,low_engagement
5254,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5255,aggressive,referral,0.0,0,,0,0,low_engagement
5256,balanced,paid_search,0.0,0,,0,0,low_engagement
5257,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
5258,cautious,organic,0.0,0,,0,0,low_engagement
5259,cautious,organic,0.0,0,,0,0,low_engagement
5260,aggressive,organic,0.0,0,,0,0,low_engagement
5261,cautious,social,0.0,0,,0,0,low_engagement
5262,cautious,organic,0.0,0,,0,0,low_engagement
5263,balanced,paid_search,0.0,0,,0,0,low_engagement
5264,balanced,paid_search,0.0,0,,0,0,low_engagement
5265,cautious,social,0.0,0,,0,0,low_engagement
5267,aggressive,paid_search,0.0,0,,0,0,low_engagement
5268,balanced,paid_search,0.0,0,,0,0,low_engagement
