user_id,registered_at,acquisition_channel,risk_profile,account_opened_at,first_buy_at,buy_count,last_visit_at,days_since_last_visit,lifecycle_stage
6438,2024-10-12 00:00:00,organic,balanced,2024-10-23 10:00:00,,0,2024-12-18 15:00:00,102,dormant
6439,2024-12-07 00:00:00,organic,cautious,,,0,2025-03-12 17:00:00,18,registered_only
6440,2024-11-21 00:00:00,paid_search,cautious,,,0,2025-03-27 20:00:00,3,registered_only
6441,2024-06-26 00:00:00,organic,cautious,,,0,2024-08-18 10:00:00,224,dormant
6442,2024-10-03 00:00:00,organic,balanced,2024-10-09 10:00:00,2024-11-03 14:00:00,3,2025-03-12 15:00:00,18,repeat_active
6443,2024-02-26 00:00:00,organic,aggressive,2024-02-28 10:00:00,,0,2024-05-23 13:00:00,311,dormant
6444,2024-08-25 00:00:00,bank_partner,balanced,2024-08-30 10:00:00,,0,2024-09-24 14:00:00,187,dormant
6445,2024-12-25 00:00:00,organic,balanced,,,0,2025-03-27 08:00:00,3,registered_only
6446,2024-12-13 00:00:00,organic,cautious,,,0,2025-01-31 09:00:00,58,registered_only
6447,2024-12-21 00:00:00,social,balanced,,,0,2025-02-22 20:00:00,36,registered_only
6448,2024-02-29 00:00:00,bank_partner,aggressive,,,0,2024-03-30 18:00:00,365,dormant
6449,2024-12-08 00:00:00,social,cautious,2024-12-22 10:00:00,,0,2025-03-31 10:00:00,0,opened_not_invested
6450,2024-08-11 00:00:00,bank_partner,aggressive,2024-08-18 10:00:00,2024-08-22 14:00:00,2,2025-03-31 10:00:00,0,repeat_active
6451,2024-10-18 00:00:00,organic,balanced,,,0,2024-12-05 19:00:00,115,dormant
6452,2024-12-27 00:00:00,social,cautious,,,0,2025-02-23 11:00:00,35,registered_only
6453,2024-07-03 00:00:00,paid_search,cautious,,,0,2024-08-29 21:00:00,213,dormant
6454,2024-06-24 00:00:00,paid_search,cautious,,,0,2025-02-22 20:00:00,36,registered_only
6455,2024-02-16 00:00:00,paid_search,cautious,,,0,2024-11-28 19:00:00,122,dormant
6456,2024-01-11 00:00:00,organic,cautious,,,0,2025-03-29 21:00:00,1,registered_only
6457,2024-01-04 00:00:00,referral,cautious,2024-01-10 10:00:00,,0,2024-04-26 21:00:00,338,dormant
6458,2024-08-22 00:00:00,referral,cautious,,,0,2024-09-30 12:00:00,181,dormant
6459,2024-02-25 00:00:00,organic,aggressive,,,0,2024-03-15 08:00:00,380,dormant
6460,2024-07-02 00:00:00,referral,aggressive,,,0,2024-07-17 21:00:00,256,dormant
6461,2024-04-24 00:00:00,paid_search,aggressive,,,0,2024-05-18 20:00:00,316,dormant
6462,2024-06-29 00:00:00,referral,cautious,2024-07-06 10:00:00,2024-07-28 14:00:00,2,2025-02-19 08:00:00,39,repeat_active
6463,2024-04-28 00:00:00,social,cautious,,,0,2024-08-15 18:00:00,227,dormant
6464,2024-02-12 00:00:00,paid_search,balanced,,,0,2025-03-15 22:00:00,15,registered_only
6465,2024-07-10 00:00:00,social,aggressive,2024-07-17 10:00:00,,0,2024-11-06 09:00:00,144,dormant
6466,2024-11-29 00:00:00,paid_search,cautious,,,0,,122,dormant
6467,2024-08-29 00:00:00,bank_partner,balanced,,,0,2025-01-29 08:00:00,60,dormant
6468,2024-08-29 00:00:00,social,balanced,,,0,2024-09-06 07:00:00,205,dormant
6469,2024-07-21 00:00:00,paid_search,balanced,2024-08-01 10:00:00,,0,2024-10-26 10:00:00,155,dormant
6470,2024-03-08 00:00:00,referral,balanced,,,0,2024-03-31 11:00:00,364,dormant
6471,2024-12-17 00:00:00,social,cautious,,,0,2025-02-06 08:00:00,52,registered_only
6472,2024-11-17 00:00:00,bank_partner,aggressive,2024-12-01 10:00:00,,0,2025-03-31 07:00:00,0,opened_not_invested
6473,2024-01-10 00:00:00,referral,cautious,,,0,2024-10-11 11:00:00,170,dormant
6474,2024-12-26 00:00:00,bank_partner,balanced,2025-01-01 10:00:00,2025-01-19 14:00:00,2,2025-03-23 09:00:00,7,repeat_active
6475,2024-07-04 00:00:00,referral,balanced,2024-07-15 10:00:00,2024-07-25 14:00:00,2,2024-12-21 18:00:00,99,dormant
6476,2024-05-22 00:00:00,referral,balanced,,,0,2024-08-14 21:00:00,228,dormant
6477,2024-06-26 00:00:00,paid_search,balanced,,,0,2024-11-12 22:00:00,138,dormant
6478,2024-05-30 00:00:00,paid_search,cautious,,,0,2024-07-27 22:00:00,246,dormant
6479,2024-12-04 00:00:00,social,balanced,2024-12-07 10:00:00,,0,2025-03-31 11:00:00,0,opened_not_invested
6480,2024-10-17 00:00:00,paid_search,balanced,,,0,2024-12-06 22:00:00,114,dormant
6481,2024-02-21 00:00:00,social,balanced,2024-03-02 10:00:00,2024-03-10 14:00:00,2,2025-02-09 11:00:00,49,repeat_active
6482,2024-01-30 00:00:00,bank_partner,cautious,2024-01-31 10:00:00,2024-02-03 14:00:00,2,2024-12-11 20:00:00,109,dormant
6483,2024-07-02 00:00:00,social,balanced,2024-07-09 10:00:00,,0,2024-07-29 15:00:00,244,dormant
6484,2024-06-17 00:00:00,referral,cautious,2024-06-19 10:00:00,,0,2024-08-31 18:00:00,211,dormant
6485,2024-11-15 00:00:00,social,balanced,,,0,2025-03-24 13:00:00,6,registered_only
6486,2024-05-02 00:00:00,paid_search,balanced,,,0,2024-05-19 11:00:00,315,dormant
6487,2024-02-01 00:00:00,referral,aggressive,,,0,2024-12-28 21:00:00,92,dormant
6488,2024-05-24 00:00:00,social,balanced,2024-06-01 10:00:00,,0,2024-10-19 09:00:00,162,dormant
6489,2024-01-18 00:00:00,social,balanced,,,0,2024-04-13 11:00:00,351,dormant
6490,2024-11-11 00:00:00,organic,balanced,,,0,2025-01-02 13:00:00,87,dormant
6491,2024-09-10 00:00:00,organic,cautious,2024-09-19 10:00:00,2024-10-03 14:00:00,1,2025-02-17 18:00:00,41,first_invest_active
6492,2024-02-16 00:00:00,referral,aggressive,2024-02-22 10:00:00,,0,2025-03-29 15:00:00,1,opened_not_invested
6493,2024-10-27 00:00:00,organic,balanced,2024-11-04 10:00:00,,0,2025-03-31 22:00:00,0,opened_not_invested
6494,2024-11-06 00:00:00,social,cautious,,,0,2024-11-19 17:00:00,131,dormant
6495,2024-08-19 00:00:00,referral,balanced,2024-08-22 10:00:00,,0,2024-10-10 21:00:00,171,dormant
6496,2024-08-03 00:00:00,social,cautious,,,0,2024-10-17 12:00:00,164,dormant
6497,2024-04-14 00:00:00,social,cautious,2024-04-15 10:00:00,,0,2024-05-30 22:00:00,304,dormant
6498,2024-10-28 00:00:00,referral,aggressive,,,0,2025-02-28 10:00:00,30,registered_only
6499,2024-05-08 00:00:00,social,cautious,2024-05-14 10:00:00,2024-05-25 14:00:00,4,2024-08-20 09:00:00,222,dormant
6500,2024-05-26 00:00:00,referral,balanced,,,0,2024-05-31 12:00:00,303,dormant
6501,2024-08-13 00:00:00,organic,balanced,,,0,2024-12-29 11:00:00,91,dormant
6502,2024-11-10 00:00:00,bank_partner,cautious,,,0,2025-03-02 21:00:00,28,registered_only
6503,2024-03-25 00:00:00,organic,cautious,,,0,2024-11-09 17:00:00,141,dormant
6504,2024-06-07 00:00:00,organic,balanced,2024-06-12 10:00:00,,0,2025-03-02 20:00:00,28,opened_not_invested
6505,2024-12-05 00:00:00,paid_search,cautious,2024-12-07 10:00:00,,0,2025-01-03 12:00:00,86,dormant
6506,2024-03-10 00:00:00,organic,balanced,,,0,2025-02-11 11:00:00,47,registered_only
6507,2024-10-16 00:00:00,bank_partner,balanced,,,0,2024-12-28 07:00:00,92,dormant
6508,2024-12-17 00:00:00,paid_search,balanced,,,0,2025-03-27 19:00:00,3,registered_only
6509,2024-12-04 00:00:00,organic,cautious,,,0,2025-03-31 14:00:00,0,registered_only
6510,2024-05-16 00:00:00,social,cautious,,,0,2024-07-06 16:00:00,267,dormant
6511,2024-04-22 00:00:00,social,balanced,,,0,2024-07-11 16:00:00,262,dormant
6512,2024-08-03 00:00:00,referral,balanced,,,0,2024-11-03 22:00:00,147,dormant
6513,2024-10-05 00:00:00,referral,cautious,,,0,2024-11-03 22:00:00,147,dormant
6514,2024-01-05 00:00:00,referral,balanced,,,0,2024-11-22 15:00:00,128,dormant
6515,2024-06-13 00:00:00,organic,balanced,,,0,2024-06-19 16:00:00,284,dormant
6516,2024-11-01 00:00:00,organic,aggressive,,,0,2025-02-17 12:00:00,41,registered_only
6517,2024-10-05 00:00:00,organic,aggressive,,,0,,177,dormant
6518,2024-12-27 00:00:00,organic,cautious,,,0,2025-03-31 21:00:00,0,registered_only
6519,2024-03-04 00:00:00,paid_search,cautious,2024-03-14 10:00:00,2024-03-20 14:00:00,3,2024-07-28 09:00:00,245,dormant
6520,2024-08-07 00:00:00,organic,balanced,,,0,2024-12-15 11:00:00,105,dormant
6521,2024-01-07 00:00:00,organic,balanced,,,0,2024-03-18 19:00:00,377,dormant
6522,2024-04-13 00:00:00,organic,balanced,2024-04-21 10:00:00,,0,2024-10-18 11:00:00,163,dormant
6523,2024-06-11 00:00:00,social,balanced,,,0,2024-08-23 09:00:00,219,dormant
6524,2024-09-02 00:00:00,bank_partner,balanced,2024-09-07 10:00:00,2024-09-15 14:00:00,3,2024-12-16 09:00:00,104,dormant
6525,2024-10-16 00:00:00,social,cautious,,,0,2025-01-24 08:00:00,65,dormant
6526,2024-09-14 00:00:00,bank_partner,cautious,2024-09-16 10:00:00,2024-09-24 14:00:00,2,2025-03-31 14:00:00,0,repeat_active
6527,2024-06-30 00:00:00,referral,balanced,2024-07-12 10:00:00,,0,2024-08-17 20:00:00,225,dormant
6528,2024-06-27 00:00:00,social,balanced,,,0,2024-06-28 09:00:00,275,dormant
6529,2024-12-16 00:00:00,organic,balanced,2024-12-21 10:00:00,,0,2025-03-14 20:00:00,16,opened_not_invested
6530,2024-05-19 00:00:00,referral,balanced,2024-05-26 10:00:00,,0,2024-10-26 17:00:00,155,dormant
6531,2024-12-31 00:00:00,organic,cautious,2025-01-04 10:00:00,,0,2025-03-31 14:00:00,0,opened_not_invested
6532,2024-09-07 00:00:00,social,cautious,,,0,2024-12-02 19:00:00,118,dormant
6533,2024-08-14 00:00:00,organic,aggressive,,,0,2024-09-06 21:00:00,205,dormant
6534,2024-02-20 00:00:00,organic,balanced,,,0,2024-06-18 15:00:00,285,dormant
6535,2024-09-16 00:00:00,referral,aggressive,,,0,2024-10-25 14:00:00,156,dormant
6536,2024-11-08 00:00:00,organic,balanced,2024-11-26 10:00:00,,0,2025-03-10 18:00:00,20,opened_not_invested
6537,2024-12-07 00:00:00,social,aggressive,,,0,2025-03-08 09:00:00,22,registered_only
6538,2024-01-31 00:00:00,referral,aggressive,2024-02-06 10:00:00,2024-02-11 14:00:00,2,2025-02-27 13:00:00,31,repeat_active
6539,2024-04-14 00:00:00,organic,aggressive,,,0,2024-08-14 10:00:00,228,dormant
6540,2024-02-12 00:00:00,paid_search,aggressive,,,0,2024-07-19 20:00:00,254,dormant
6541,2024-07-11 00:00:00,organic,cautious,,,0,2024-11-11 18:00:00,139,dormant
6542,2024-08-21 00:00:00,organic,balanced,,,0,2024-11-21 22:00:00,129,dormant
6543,2024-05-12 00:00:00,referral,balanced,,,0,2025-03-05 20:00:00,25,registered_only
6544,2024-06-20 00:00:00,social,aggressive,,,0,,284,dormant
6545,2024-03-09 00:00:00,bank_partner,balanced,,,0,2024-10-14 07:00:00,167,dormant
6546,2024-07-09 00:00:00,organic,aggressive,2024-07-10 10:00:00,2024-07-23 14:00:00,4,2024-11-05 21:00:00,145,dormant
6547,2024-03-05 00:00:00,social,balanced,,,0,2024-12-02 20:00:00,118,dormant
6548,2024-11-15 00:00:00,social,balanced,2024-11-17 10:00:00,,0,2025-02-24 21:00:00,34,opened_not_invested
6549,2024-01-03 00:00:00,paid_search,aggressive,2024-01-05 10:00:00,,0,2024-02-12 22:00:00,412,dormant
6550,2024-05-08 00:00:00,social,cautious,,,0,2024-08-04 11:00:00,238,dormant
6551,2024-01-07 00:00:00,organic,cautious,,,0,,449,dormant
6552,2024-01-31 00:00:00,social,balanced,,,0,2024-04-20 21:00:00,344,dormant
6553,2024-07-08 00:00:00,bank_partner,cautious,,,0,2025-01-23 16:00:00,66,dormant
6554,2024-03-17 00:00:00,social,cautious,,,0,2024-07-06 19:00:00,267,dormant
6555,2024-07-26 00:00:00,paid_search,balanced,,,0,2025-02-27 15:00:00,31,registered_only
6556,2024-06-07 00:00:00,paid_search,cautious,,,0,2025-01-08 16:00:00,81,dormant
6557,2024-08-29 00:00:00,bank_partner,cautious,2024-09-03 10:00:00,2024-09-17 14:00:00,2,2025-02-25 07:00:00,33,repeat_active
6558,2024-10-29 00:00:00,referral,aggressive,,,0,2025-03-31 18:00:00,0,registered_only
6559,2024-05-27 00:00:00,bank_partner,balanced,,,0,2024-08-09 15:00:00,233,dormant
6560,2024-02-19 00:00:00,social,aggressive,,,0,2024-04-11 08:00:00,353,dormant
6561,2024-10-28 00:00:00,social,cautious,,,0,2025-03-31 10:00:00,0,registered_only
6562,2024-05-14 00:00:00,organic,balanced,,,0,2024-07-03 08:00:00,270,dormant
6563,2024-03-11 00:00:00,bank_partner,balanced,,,0,2024-09-22 16:00:00,189,dormant
6564,2024-07-11 00:00:00,social,cautious,,,0,,263,dormant
6565,2024-02-05 00:00:00,bank_partner,balanced,2024-02-09 10:00:00,,0,2024-11-12 17:00:00,138,dormant
6566,2024-11-01 00:00:00,organic,cautious,,,0,2025-01-22 07:00:00,67,dormant
6567,2024-05-17 00:00:00,organic,balanced,,,0,2024-11-08 12:00:00,142,dormant
6568,2024-09-12 00:00:00,bank_partner,balanced,,,0,2025-03-31 16:00:00,0,registered_only
6569,2024-09-23 00:00:00,referral,cautious,2024-09-28 10:00:00,,0,2025-01-09 19:00:00,80,dormant
6570,2024-07-08 00:00:00,bank_partner,cautious,2024-07-12 10:00:00,,0,2025-02-14 19:00:00,44,opened_not_invested
6571,2024-01-29 00:00:00,referral,balanced,,,0,2025-03-31 19:00:00,0,registered_only
6572,2024-06-23 00:00:00,social,balanced,2024-06-29 10:00:00,2024-07-04 14:00:00,4,2025-03-07 07:00:00,23,repeat_active
6573,2024-02-07 00:00:00,referral,aggressive,2024-02-10 10:00:00,,0,2024-07-01 13:00:00,272,dormant
6574,2024-07-20 00:00:00,paid_search,cautious,,,0,,254,dormant
6575,2024-01-12 00:00:00,social,cautious,2024-01-18 10:00:00,2024-02-02 14:00:00,1,2025-02-17 13:00:00,41,first_invest_active
6576,2024-11-02 00:00:00,referral,cautious,,,0,2025-02-11 16:00:00,47,registered_only
6577,2024-05-30 00:00:00,referral,cautious,,,0,2024-08-21 19:00:00,221,dormant
6578,2024-12-26 00:00:00,paid_search,balanced,,,0,2024-12-30 09:00:00,90,dormant
6579,2024-03-06 00:00:00,organic,aggressive,2024-03-10 10:00:00,,0,2024-03-08 13:00:00,387,dormant
6580,2024-05-14 00:00:00,organic,aggressive,2024-05-20 10:00:00,,0,2024-06-06 20:00:00,297,dormant
6581,2024-07-20 00:00:00,bank_partner,balanced,2024-07-27 10:00:00,2024-08-09 14:00:00,2,2025-03-27 22:00:00,3,repeat_active
6582,2024-03-30 00:00:00,social,balanced,2024-04-03 10:00:00,,0,2025-03-20 19:00:00,10,opened_not_invested
6583,2024-01-13 00:00:00,paid_search,balanced,2024-01-28 10:00:00,,0,2024-11-11 11:00:00,139,dormant
6584,2024-05-01 00:00:00,social,aggressive,,,0,2024-07-21 20:00:00,252,dormant
6585,2024-05-17 00:00:00,bank_partner,balanced,,,0,2024-08-25 18:00:00,217,dormant
6586,2024-01-02 00:00:00,referral,aggressive,,,0,2025-03-01 16:00:00,29,registered_only
6587,2024-10-29 00:00:00,paid_search,aggressive,,,0,2025-03-03 11:00:00,27,registered_only
6588,2024-09-18 00:00:00,bank_partner,balanced,2024-09-20 10:00:00,2024-10-15 14:00:00,2,2025-02-26 11:00:00,32,repeat_active
6589,2024-11-11 00:00:00,bank_partner,balanced,,,0,2025-02-07 19:00:00,51,registered_only
6590,2024-08-04 00:00:00,social,balanced,2024-08-11 10:00:00,2024-08-12 14:00:00,2,2024-12-24 16:00:00,96,dormant
6591,2024-07-31 00:00:00,social,balanced,,,0,2025-02-18 16:00:00,40,registered_only
6592,2024-02-14 00:00:00,social,balanced,,,0,2024-12-24 08:00:00,96,dormant
6593,2024-12-24 00:00:00,organic,balanced,,,0,2025-01-16 19:00:00,73,dormant
6594,2024-11-03 00:00:00,paid_search,balanced,,,0,2025-02-06 18:00:00,52,registered_only
6595,2024-01-21 00:00:00,paid_search,cautious,,,0,2024-03-14 16:00:00,381,dormant
6596,2024-10-25 00:00:00,referral,cautious,,,0,2024-10-28 16:00:00,153,dormant
6597,2024-06-10 00:00:00,bank_partner,balanced,2024-06-22 10:00:00,2024-07-03 14:00:00,4,2024-11-17 17:00:00,133,dormant
6598,2024-02-10 00:00:00,social,balanced,,,0,2024-10-03 10:00:00,178,dormant
6599,2024-12-07 00:00:00,organic,aggressive,,,0,2025-03-31 11:00:00,0,registered_only
6600,2024-11-12 00:00:00,paid_search,balanced,2024-11-23 10:00:00,,0,2025-02-12 22:00:00,46,opened_not_invested
6601,2024-03-19 00:00:00,paid_search,cautious,,,0,2024-06-25 20:00:00,278,dormant
6602,2024-06-11 00:00:00,referral,cautious,2024-06-16 10:00:00,2024-06-25 14:00:00,2,2025-01-29 12:00:00,60,dormant
6603,2024-02-01 00:00:00,referral,balanced,,,0,2024-07-11 15:00:00,262,dormant
6604,2024-10-28 00:00:00,bank_partner,cautious,,,0,2025-03-31 19:00:00,0,registered_only
6605,2024-12-08 00:00:00,referral,cautious,,,0,2024-12-14 22:00:00,106,dormant
6606,2024-08-27 00:00:00,social,aggressive,,,0,2024-11-01 10:00:00,149,dormant
6607,2024-12-02 00:00:00,bank_partner,balanced,2024-12-07 10:00:00,2024-12-15 14:00:00,2,2025-03-31 17:00:00,0,repeat_active
6608,2024-05-27 00:00:00,social,aggressive,,,0,2024-09-23 12:00:00,188,dormant
6609,2024-09-27 00:00:00,organic,balanced,,,0,2024-11-06 20:00:00,144,dormant
6610,2024-12-22 00:00:00,organic,balanced,,,0,2025-02-01 07:00:00,57,registered_only
6611,2024-01-27 00:00:00,bank_partner,cautious,,,0,,429,dormant
6612,2024-02-16 00:00:00,paid_search,aggressive,,,0,,409,dormant
6613,2024-01-22 00:00:00,paid_search,cautious,,,0,2024-04-19 07:00:00,345,dormant
6614,2024-06-09 00:00:00,paid_search,cautious,,,0,2024-08-03 18:00:00,239,dormant
6615,2024-12-22 00:00:00,social,cautious,,,0,2025-03-31 15:00:00,0,registered_only
6616,2024-04-23 00:00:00,referral,cautious,,,0,2024-05-03 15:00:00,331,dormant
6617,2024-05-29 00:00:00,organic,balanced,2024-06-10 10:00:00,2024-06-29 14:00:00,2,2024-11-16 18:00:00,134,dormant
6618,2024-07-03 00:00:00,referral,aggressive,2024-07-16 10:00:00,2024-08-03 14:00:00,2,2024-08-28 18:00:00,214,dormant
6619,2024-04-23 00:00:00,social,aggressive,2024-04-25 10:00:00,,0,2025-02-18 10:00:00,40,opened_not_invested
6620,2024-08-08 00:00:00,organic,cautious,2024-08-18 10:00:00,,0,2025-03-12 20:00:00,18,opened_not_invested
6621,2024-01-13 00:00:00,social,aggressive,,,0,2024-03-23 20:00:00,372,dormant
6622,2024-09-29 00:00:00,bank_partner,cautious,,,0,2025-02-12 13:00:00,46,registered_only
6623,2024-06-07 00:00:00,organic,cautious,,,0,2024-12-12 09:00:00,108,dormant
6624,2024-07-16 00:00:00,paid_search,cautious,,,0,2024-11-02 20:00:00,148,dormant
6625,2024-12-02 00:00:00,organic,balanced,,,0,2025-03-14 22:00:00,16,registered_only
6626,2024-09-26 00:00:00,paid_search,cautious,2024-10-04 10:00:00,2024-10-12 14:00:00,1,2025-02-24 21:00:00,34,first_invest_active
6627,2024-10-21 00:00:00,referral,balanced,,,0,,161,dormant
6628,2024-11-02 00:00:00,paid_search,aggressive,,,0,2024-12-06 22:00:00,114,dormant
6629,2024-12-15 00:00:00,paid_search,balanced,,,0,,106,dormant
6630,2024-01-07 00:00:00,organic,cautious,,,0,2024-10-28 22:00:00,153,dormant
6631,2024-10-09 00:00:00,organic,aggressive,,,0,2024-12-24 08:00:00,96,dormant
6632,2024-09-03 00:00:00,organic,balanced,2024-09-06 10:00:00,,0,2025-01-04 09:00:00,85,dormant
6633,2024-01-14 00:00:00,organic,aggressive,,,0,2024-04-06 18:00:00,358,dormant
6634,2024-03-13 00:00:00,organic,aggressive,,,0,2024-08-09 18:00:00,233,dormant
6635,2024-09-01 00:00:00,paid_search,balanced,,,0,,211,dormant
6636,2024-08-26 00:00:00,bank_partner,balanced,2024-08-30 10:00:00,2024-09-14 14:00:00,5,2025-03-31 21:00:00,0,repeat_active
6637,2024-04-18 00:00:00,organic,aggressive,2024-04-27 10:00:00,,0,2024-11-03 07:00:00,147,dormant
6638,2024-09-16 00:00:00,social,balanced,,,0,2024-10-19 20:00:00,162,dormant
6639,2024-08-24 00:00:00,social,balanced,2024-08-27 10:00:00,,0,2025-03-31 12:00:00,0,opened_not_invested
6640,2024-09-18 00:00:00,bank_partner,cautious,2024-09-22 10:00:00,,0,2025-01-20 21:00:00,69,dormant
6641,2024-09-27 00:00:00,paid_search,balanced,,,0,2025-03-31 16:00:00,0,registered_only
6642,2024-10-05 00:00:00,social,cautious,,,0,2025-02-12 17:00:00,46,registered_only
6643,2024-04-14 00:00:00,paid_search,cautious,,,0,2024-07-10 11:00:00,263,dormant
6644,2024-09-10 00:00:00,social,cautious,,,0,2025-01-19 15:00:00,70,dormant
6645,2024-10-22 00:00:00,bank_partner,aggressive,2024-11-02 10:00:00,2024-11-12 14:00:00,2,2024-12-22 22:00:00,98,dormant
6646,2024-09-17 00:00:00,organic,balanced,,,0,2025-03-08 12:00:00,22,registered_only
6647,2024-08-25 00:00:00,paid_search,balanced,2024-09-03 10:00:00,2024-09-26 14:00:00,1,2025-03-31 17:00:00,0,first_invest_active
6648,2024-02-03 00:00:00,social,balanced,,,0,2024-05-08 18:00:00,326,dormant
6649,2024-07-08 00:00:00,paid_search,aggressive,2024-07-21 10:00:00,,0,2024-11-05 12:00:00,145,dormant
6650,2024-01-06 00:00:00,social,aggressive,,,0,2024-06-19 07:00:00,284,dormant
6651,2024-08-08 00:00:00,social,cautious,,,0,,235,dormant
6652,2024-01-06 00:00:00,paid_search,balanced,2024-01-18 10:00:00,,0,2025-02-25 21:00:00,33,opened_not_invested
6653,2024-09-16 00:00:00,referral,balanced,,,0,2025-01-31 08:00:00,58,registered_only
6654,2024-12-12 00:00:00,organic,balanced,,,0,2025-03-31 11:00:00,0,registered_only
6655,2024-04-15 00:00:00,organic,balanced,,,0,2025-01-02 19:00:00,87,dormant
6656,2024-02-23 00:00:00,paid_search,balanced,,,0,2024-08-02 09:00:00,240,dormant
6657,2024-12-09 00:00:00,organic,cautious,,,0,2025-02-24 14:00:00,34,registered_only
6658,2024-02-09 00:00:00,social,cautious,,,0,2024-10-26 19:00:00,155,dormant
6659,2024-04-10 00:00:00,social,balanced,,,0,2024-06-07 22:00:00,296,dormant
6660,2024-04-22 00:00:00,paid_search,cautious,,,0,,343,dormant
6661,2024-07-15 00:00:00,organic,balanced,,,0,2024-07-19 14:00:00,254,dormant
6662,2024-04-03 00:00:00,bank_partner,aggressive,,,0,2024-07-04 12:00:00,269,dormant
6663,2024-12-22 00:00:00,bank_partner,cautious,2024-12-29 10:00:00,,0,2025-03-19 10:00:00,11,opened_not_invested
6664,2024-03-29 00:00:00,bank_partner,cautious,,,0,2025-01-24 18:00:00,65,dormant
6665,2024-03-14 00:00:00,organic,balanced,,,0,2024-05-20 07:00:00,314,dormant
6666,2024-01-13 00:00:00,referral,balanced,,,0,2024-02-26 09:00:00,398,dormant
6667,2024-03-30 00:00:00,bank_partner,balanced,2024-04-08 10:00:00,,0,2024-12-12 22:00:00,108,dormant
6668,2024-10-09 00:00:00,bank_partner,balanced,,,0,2025-03-31 12:00:00,0,registered_only
6669,2024-02-16 00:00:00,paid_search,balanced,,,0,2024-11-02 20:00:00,148,dormant
6670,2024-11-17 00:00:00,bank_partner,balanced,2024-11-27 10:00:00,,0,2025-01-03 10:00:00,86,dormant
6671,2024-02-29 00:00:00,bank_partner,cautious,,,0,2024-04-14 19:00:00,350,dormant
6672,2024-11-12 00:00:00,bank_partner,balanced,,,0,2025-02-04 12:00:00,54,registered_only
6673,2024-09-01 00:00:00,organic,cautious,,,0,2025-01-05 16:00:00,84,dormant
6674,2024-01-01 00:00:00,bank_partner,balanced,2024-01-10 10:00:00,,0,2025-01-13 21:00:00,76,dormant
6675,2024-03-28 00:00:00,organic,aggressive,2024-04-03 10:00:00,,0,2024-11-23 20:00:00,127,dormant
6676,2024-06-12 00:00:00,bank_partner,balanced,,,0,2025-02-22 08:00:00,36,registered_only
6677,2024-10-15 00:00:00,referral,balanced,2024-10-20 10:00:00,2024-10-25 14:00:00,3,2025-03-25 17:00:00,5,repeat_active
6678,2024-07-16 00:00:00,organic,balanced,2024-07-26 10:00:00,,0,2024-09-14 21:00:00,197,dormant
6679,2024-10-15 00:00:00,social,balanced,2024-10-24 10:00:00,2024-10-27 14:00:00,2,2025-03-31 14:00:00,0,repeat_active
6680,2024-10-06 00:00:00,organic,cautious,,,0,2025-03-27 12:00:00,3,registered_only
6681,2024-12-16 00:00:00,referral,aggressive,2024-12-23 10:00:00,,0,2025-01-14 15:00:00,75,dormant
6682,2024-08-09 00:00:00,paid_search,cautious,,,0,2024-08-09 15:00:00,233,dormant
6683,2024-06-30 00:00:00,organic,balanced,2024-07-02 10:00:00,2024-07-10 14:00:00,4,2024-12-31 12:00:00,89,dormant
6684,2024-02-17 00:00:00,organic,aggressive,,,0,2024-05-23 16:00:00,311,dormant
6685,2024-11-14 00:00:00,social,balanced,,,0,2025-01-15 18:00:00,74,dormant
6686,2024-03-05 00:00:00,organic,balanced,,,0,2024-07-01 22:00:00,272,dormant
6687,2024-09-01 00:00:00,paid_search,cautious,,,0,2025-03-30 18:00:00,0,registered_only
6688,2024-10-11 00:00:00,referral,balanced,2024-10-21 10:00:00,2024-10-25 14:00:00,1,2025-01-14 13:00:00,75,dormant
6689,2024-04-20 00:00:00,organic,aggressive,2024-05-04 10:00:00,2024-05-09 14:00:00,1,2024-11-14 20:00:00,136,dormant
6690,2024-09-05 00:00:00,organic,balanced,,,0,2025-02-20 18:00:00,38,registered_only
6691,2024-06-25 00:00:00,referral,cautious,,,0,2024-07-06 22:00:00,267,dormant
6692,2024-10-02 00:00:00,paid_search,balanced,,,0,2024-12-30 09:00:00,90,dormant
6693,2024-01-20 00:00:00,referral,balanced,2024-01-27 10:00:00,2024-01-29 14:00:00,2,2025-01-26 20:00:00,63,dormant
6694,2024-11-26 00:00:00,paid_search,balanced,,,0,2025-02-26 19:00:00,32,registered_only
6695,2024-04-04 00:00:00,organic,balanced,,,0,2024-12-04 11:00:00,116,dormant
6696,2024-05-21 00:00:00,paid_search,balanced,,,0,2024-07-01 20:00:00,272,dormant
6697,2024-01-07 00:00:00,referral,cautious,2024-01-12 10:00:00,,0,2024-05-11 15:00:00,323,dormant
6698,2024-11-11 00:00:00,organic,balanced,,,0,2025-03-25 14:00:00,5,registered_only
6699,2024-12-09 00:00:00,organic,balanced,,,0,2025-01-09 15:00:00,80,dormant
6700,2024-10-12 00:00:00,social,balanced,,,0,2024-11-03 16:00:00,147,dormant
6701,2024-12-29 00:00:00,organic,balanced,2025-01-03 10:00:00,2025-01-24 14:00:00,1,2025-03-31 22:00:00,0,first_invest_active
6702,2024-09-28 00:00:00,paid_search,cautious,,,0,2025-03-07 07:00:00,23,registered_only
